gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,celltype
rasef,18.211296507527805,0.08178818238860135,0.5521221906322306,22.814262811699336,3.6630954307299694e-4,0.01459410520470372,ExPancreas-5
actc1b,81.00430143565781,0.6885045627785685,0.5700054279392377,22.616816459104342,3.9951707146090377e-4,0.015563409472688096,ExPancreas-5
lpin1,27.717787533659806,-2.545932765983539,0.5660142445305552,59.23448523003823,1.7493623748520687e-11,1.5333161215578383e-8,ExPancreas-5
ldah,4.991395955762129,-0.5002484785158274,1.4009462973876428,21.573586402678302,6.30890686789756e-4,0.01982556163208089,ExPancreas-5
kidins220a,31.112087767298725,1.0138921421930502,0.4874749438361734,20.620841243986703,9.55128080885062e-4,0.027448188947401864,ExPancreas-5
si:ch211-221f10.2,10.642895677506875,-1.799085025119494,0.7867500348911147,54.68251419842085,1.517175553674374e-10,8.865362485303925e-8,ExPancreas-5
arg2,4.68426708136445,-3.1798289066387118,1.1534544211103577,31.827404986871713,6.42757795998675e-6,8.175080063620439e-4,ExPancreas-5
rsrp1,17.29248816094825,-0.4034322079169812,0.6070170087453358,21.505262263729534,6.499893479147572e-4,0.01982556163208089,ExPancreas-5
bcl2l11,5.168497301850808,-0.5942517537345074,0.8703587280340146,24.015783968828202,2.1560185664482758e-4,0.01092824857794744,ExPancreas-5
pdk2b,9.414198267354209,-0.43838925271386503,0.7624349051661587,26.43084094905859,7.360501784159467e-5,0.004953783081403323,ExPancreas-5
ripor2,5.109353241863483,1.524535400986857,0.739811546335174,21.89040237622185,5.493199900983187e-4,0.0185184219738914,ExPancreas-5
nme2b.2,11.877283017215603,0.19844295578574092,0.5713514726290586,22.20495493122617,4.7864557064648095e-4,0.017852461390282577,ExPancreas-5
porb,5.669398724171672,-2.399197039690632,1.240323819034325,29.408537529398288,1.9277680009544464e-5,0.0017786196345648128,ExPancreas-5
foxo1a,10.719804885467784,0.03250245022475302,0.6258649652770649,32.45606076327398,4.825161725401238e-6,7.574906621882936e-4,ExPancreas-5
ulk2,25.88900335215839,-0.4202298273024803,0.4823779257091003,63.927076619999056,1.8705728952721525e-12,3.2791142854120834e-9,ExPancreas-5
esyt1a,7.466161100335605,0.7336102979383136,0.7124121503684132,21.484338852913936,6.559512690591509e-4,0.01982556163208089,ExPancreas-5
slc25a33,5.652270909254271,-0.12363670437798963,1.369886260797305,24.14598672871145,2.0352711514994598e-4,0.010811607056298645,ExPancreas-5
cast,7.22027394513255,0.6801314221024275,0.6191362908355522,23.10162242325724,3.2279463091651364e-4,0.014146474699916211,ExPancreas-5
ulk1b,4.2761542026843555,0.8047970011845339,0.8602545049089977,23.988806198709973,2.1819092996472355e-4,0.01092824857794744,ExPancreas-5
rxraa,12.582352605097451,0.7488231593810378,0.5967652455678394,19.52758034547402,0.0015322057004492921,0.037830374547712806,ExPancreas-5
sycn.3,4.1462797905138915,1.9616443101160237,1.3748642922307897,26.350476088161628,7.62989978310837e-5,0.004953783081403323,ExPancreas-5
kaznb,10.913269288985903,-2.812788636945085,0.9572081420503985,19.573890960489706,0.0015019482374886014,0.03761307514739312,ExPancreas-5
per3,9.051877221294491,0.28915132308513775,0.5978752478509963,19.06108164807064,0.0018724251322355993,0.04376481675745341,ExPancreas-5
ero1b,12.742377957592304,0.08705902157463959,0.6149144651491665,18.83843226349086,0.0020599606155223024,0.04513888698763245,ExPancreas-5
sardh,10.789875768987336,1.0807316260601505,0.6614776087423683,19.770342397957776,0.001379993834238055,0.035059843353903046,ExPancreas-5
zfand5b,5.1465497099794195,0.049432418464151875,0.7366852753229498,19.110089958893056,0.0018334540894534156,0.04376481675745341,ExPancreas-5
BX088524.2,4.091349727567008,1.1822195236247925,0.9953459204296501,34.16756359463325,2.2049301460595394e-6,4.8315531825529655e-4,ExPancreas-5
ucp2,19.501305666499473,-0.5163530639758074,0.5282693555424653,27.469989129843427,4.619453572520994e-5,0.0033741258802622094,ExPancreas-5
rreb1a,12.456529923891265,0.907362847688152,0.7301113819162619,18.91683489966914,0.0019919097018595154,0.044200224143794056,ExPancreas-5
CT573344.1,5.92268373382605,-0.1373736475641483,0.8949612617668914,19.87050477998703,0.0013216164610678645,0.03407049494488186,ExPancreas-5
klhl24b,3.7837689214527623,0.02664815064243961,0.8680940157416444,19.48329660468604,0.0015616988227371037,0.03802302828136309,ExPancreas-5
smyhc1,14.86219257077042,0.39631040988058963,0.5113935261549257,18.5531657093416,0.00232736447059606,0.047998469611234044,ExPancreas-5
myhz1.1.1,5.285270581785154,3.3611559839181795,0.8858539897090644,32.298340128565556,5.1853325420761676e-6,7.574906621882936e-4,ExPancreas-5
cela1.5.1,18.79260379534243,1.525688098397353,0.6022141410098724,20.07449896033431,0.0012101319004964456,0.03219725161478876,ExPancreas-5
sh3bp4a,13.109599395495378,1.0135484852194911,0.5520662644558686,30.753695947049337,1.0476703002832857e-5,0.0010803329625862351,ExPancreas-5
nr5a2,81.46699964952452,0.0079425105090780955,0.45452625323473667,34.71082650395351,1.7184025174529355e-6,4.303370875849994e-4,ExPancreas-5
rrbp1b,13.387956971222176,0.1469712391986033,0.7061124653022778,25.311769186394628,1.2128752622856202e-4,0.007183968984087071,ExPancreas-5
add3a,22.883805533289667,0.5158852405490207,0.5093182386536276,21.54694325787581,6.382715260804132e-4,0.01982556163208089,ExPancreas-5
hbp1,7.138482779047151,-0.8018926840979211,0.6607981866388086,48.37141538788504,2.982834310955781e-9,1.307227136776371e-6,ExPancreas-5
ccnd2a,13.615028726004352,-1.0248004807050626,0.5976503996724711,30.59328120794578,1.1268490122006934e-5,0.0010974257324376754,ExPancreas-5
immp2l,32.01632559407386,0.30742125865480985,0.47670972551170787,20.064597528142542,0.0012153228464818332,0.03219725161478876,ExPancreas-5
tnni2a.4,12.462154475082079,1.0887401822348757,0.5667149525267179,21.999820950267306,5.236393529549647e-4,0.018436918904372407,ExPancreas-5
adipor2,26.64634685279539,-1.2739789919101276,0.49564838593465665,20.52184715509796,9.970376466706548e-4,0.04306716273789585,FastMuscle-250
ehbp1l1a,21.989147763534998,-0.9437768115422073,0.6367560561015665,25.292895536404046,1.2231094909720497e-4,0.018051057570929167,FastMuscle-250
fxr2,8.112137653801437,-2.5376627618421694,1.0921193038862897,20.40125815571656,0.0010505410787221738,0.04429781548611833,FastMuscle-250
slc7a8a,22.40261791364617,-1.2745694707774782,0.5494078104895131,25.338848170834098,1.1983395959226883e-4,0.018051057570929167,FastMuscle-250
tnnt3b,99.45262262944271,0.6583034927523203,0.45091182125429763,25.99572425559407,8.940652993248165e-5,0.01759321827893611,FastMuscle-250
sorcs2,3.358566372194659,0.1379602124216569,1.3635995129641731,21.611700815906353,6.204781013556663e-4,0.036628890583362834,FastMuscle-250
FP016234.1,8.947083763856218,15.97105737447341,150.6162936720248,20.625911445362643,9.530289260124192e-4,0.04306716273789585,FastMuscle-250
aldoaa,4.491145148069626,0.7695893067342628,1.0880813736576205,25.673825734785517,1.032175781447716e-4,0.018051057570929167,FastMuscle-250
pvalb1,119.9051840872179,0.5022906665172827,0.36453426632748837,26.64416899496794,6.690245172597288e-5,0.015019748442754721,FastMuscle-250
xirp2a,15.458803857936458,-0.9309643062098094,0.6838855063143641,22.976067625013854,3.411407704780662e-4,0.03045212849115036,FastMuscle-250
mylk4a,11.565632489119354,-2.647625739188339,0.8904030729201369,22.450024199038836,4.2987194369212815e-4,0.03045212849115036,FastMuscle-250
greb1l,4.919854840014188,0.7959474705238287,1.2929478943193042,22.757118702482494,3.756295162720749e-4,0.03045212849115036,FastMuscle-250
retreg1,11.592342184152965,-1.1763723825270491,0.7404324015070038,22.07353469563229,5.07010177177147e-4,0.03206839370645455,FastMuscle-250
casq1a,7.899984798840101,0.947032955723047,0.8957534545546446,21.08570173949289,7.80407052019536e-4,0.03979588560282291,FastMuscle-250
GALNTL6,8.060345219859306,0.4490942072370772,1.0969041496515695,53.07237708018349,3.250211093081765e-10,5.756123845847806e-7,FastMuscle-250
xirp2b,65.14023943015053,-0.6605235907601249,0.35259271409234066,21.067891586067873,7.864799526249587e-4,0.03979588560282291,FastMuscle-250
nr4a3,9.981607292815012,-2.80180059876659,1.0845561173732892,24.181973188300574,2.003094304233749e-4,0.02217175007998731,FastMuscle-250
sesn1,50.34222150787964,0.3619562721212252,0.400592322774494,22.740772986868024,3.783382401570036e-4,0.03045212849115036,FastMuscle-250
pbx3b,7.1717037289331085,0.5446252454274285,0.9571067675700196,23.200850563782126,3.0898789335050386e-4,0.030400975506874574,FastMuscle-250
ulk1a,19.310334306963533,-0.9110459188186552,0.6743961445063164,22.350325768188654,4.4909184911719814e-4,0.030590064030252228,FastMuscle-250
actc1b,148.91416058095365,0.4614972869308171,0.3847001630528739,28.95274588953589,2.3687808099414393e-5,0.008390221628812578,FastMuscle-250
fbxo30a,3.7412402089402166,-3.903788825607243,1.3295254074975724,22.24843717974958,4.696100383316026e-4,0.0308029399216766,FastMuscle-250
lpin1,114.58253624130583,-0.6085207169656213,0.33695916010618204,20.56175665353871,9.799283392217604e-4,0.04306716273789585,FastMuscle-250
fgf13a,6.465299041991324,1.5931926080007783,0.9016301392682726,21.616728924981345,6.191171717647649e-4,0.036628890583362834,FastMuscle-250
psme4a,93.22949997939344,-0.9050400687077117,0.5261440614823208,48.48609890309794,2.8262219636270363e-9,2.5026195487917405e-6,FastMuscle-250
luzp2,4.887440108847219,-0.361965699577073,1.532461134495758,28.46902505487155,2.9466170056176716e-5,0.008697431194914828,FastMuscle-250
slc16a12b,10.336742166163242,-2.833863380481958,0.9142503803298281,24.591398319589572,1.6706136576160653e-4,0.02096890788686621,FastMuscle-250
pvalb2,105.53820672848755,0.1411573515035036,0.4330397624404501,20.612687634691184,9.58513373169943e-4,0.04306716273789585,FastMuscle-250
pdk2b,45.85724650996808,-0.3334474488608635,0.5481402778094301,22.466644159822394,4.267478738439318e-4,0.03045212849115036,FastMuscle-250
mylipa,18.39701969719861,-1.194612724909583,0.5990147788752997,21.51647023978086,6.468177508170849e-4,0.03695207215151798,FastMuscle-250
foxo1a,126.67690638014496,-0.05403542990422276,0.386074909608017,35.76188116945701,1.0598748817083517e-6,4.692596038763727e-4,FastMuscle-250
dscaml1,4.226206827756488,-1.8278617427051163,1.767031946657299,22.51829526216718,4.171813247749227e-4,0.03045212849115036,FastMuscle-250
slc43a2a,21.812668770869557,0.28758815207996535,0.5352100925185295,23.2533159414115,3.019252725287161e-4,0.030400975506874574,FastMuscle-250
tnnc2,14.49140793786815,0.8429318617804441,0.6759852871374613,20.63464264205423,9.494246944947382e-4,0.04306716273789585,FastMuscle-250
ccng2,5.004969791750296,-1.308289560612815,1.0778769903538488,20.583539703496058,9.707121678448537e-4,0.04306716273789585,FastMuscle-250
cadm1a,5.150950593994161,0.24732794998861699,1.224852026017179,41.893302370376524,6.190623437209641e-8,3.654531369099425e-5,FastMuscle-250
actn3a,23.355404663136717,0.27574348470993443,0.556658166601856,24.731454811384154,1.5699144167813391e-4,0.02096890788686621,FastMuscle-250
zfand5b,13.099947956419214,-1.572723149114947,0.6685379346102361,22.5659064245702,4.0855070943808666e-4,0.03045212849115036,FastMuscle-250
pde7a,16.972562254467583,-2.226155040746472,0.8194459183141507,24.45346886335355,1.7760226894578948e-4,0.02096890788686621,FastMuscle-250
pkmb,17.557096244273176,2.3542490260247257,0.646612326829529,26.612838692176084,6.784753672616475e-5,0.015019748442754721,FastMuscle-250
tnni2a.4,31.55350336817142,0.43693135052045007,0.5111004329403936,21.13664137793596,7.632915754593114e-4,0.03979588560282291,FastMuscle-250
CABZ01080568.1,4.368776050418116,-2.6425184270519564,1.7654141173167255,21.39814463750828,6.810851624311637e-4,0.037693806958299714,FastMuscle-250
zgc:112160,43.462920320150985,-1.046542559173976,0.5949155036883316,25.288929047723855,1.2252711639952027e-4,0.01614474945499561,FastMuscle-255
zgc:136461,46.48333147273581,-0.40214272748622365,0.5905396133560075,23.36357620738633,2.875983069919838e-4,0.023595747416201462,FastMuscle-255
ctrb1,97.35760339548972,-1.0121147995398008,0.7394754879958381,20.416635419952485,0.0010435643304177555,0.04593854023395908,FastMuscle-255
tnni2b.2,11.284436030441224,0.8045166374867005,0.730318341261168,23.150612607272166,3.159035481962991e-4,0.023848029449153256,FastMuscle-255
tnni2b.1,15.28811340590204,0.47373608060251476,0.7197929190094263,21.603085083259487,6.228169335412636e-4,0.03717511130121746,FastMuscle-255
tnnt3b,173.09379441773666,0.39960294776191674,0.5581888327269466,20.699824088407752,9.229386325063249e-4,0.045308248155083324,FastMuscle-255
BX005003.1,15.162295182022937,-0.690801877978552,0.7550635934316583,25.016462051289153,1.3831770677079017e-4,0.01664160395453143,FastMuscle-255
CT476811.1,6.318955182656992,0.8339826637580365,1.0819287956101118,32.13340034328483,5.590591107631939e-6,0.0025045848162191086,FastMuscle-255
ela3l,50.43875505621903,-0.6059550767774879,0.6113927488611501,28.531261943024248,2.8650727031692595e-5,0.006417762855099141,FastMuscle-255
myhz1.2,228.86792415275428,0.5537064005470179,0.6575668546979787,21.45977154401436,6.63020322442297e-4,0.03785846690602809,FastMuscle-255
myhz1.1,736.1650925130153,0.549029746273453,0.618360560880091,28.19403279886032,3.335368300484709e-5,0.006792022720987043,FastMuscle-255
ckma,145.3382193984302,-0.0377871748878041,0.5662731698852854,21.574463263271525,6.306492095742248e-4,0.03717511130121746,FastMuscle-255
ak1,55.1105679288248,0.47421193356126534,0.5205840160662256,22.84016182620023,3.621610779050023e-4,0.02458305498506682,FastMuscle-255
zgc:194659,7.113660207636226,-0.43202900160903057,1.0477661046442803,21.704142632656357,5.959223797228125e-4,0.03707961473830833,FastMuscle-255
pvalb4,53.995509179672084,-0.24449832430295734,0.5588874491925354,24.841413523416875,1.4950844649722482e-4,0.01674494600768918,FastMuscle-255
amy2a,17.869329773015803,-1.7595729012730823,0.7754101925778987,22.093332423771685,5.026334578192792e-4,0.033114674868093684,FastMuscle-255
myh7,14.403647746819669,-0.390968716467677,0.8257542261552483,21.232588148756392,7.320524035929822e-4,0.03904279485829239,FastMuscle-255
apoda.2,15.165808505664009,-2.4386157983438044,0.8554731651682634,24.460133338042894,1.77078152867762e-4,0.018029775564717583,FastMuscle-255
ucp1,33.08176838414005,-1.3574423577266455,0.6637573470686011,30.906478432452857,9.774049011875435e-6,0.0036489782977668288,FastMuscle-255
cerkl,5.6966691339965365,-1.0609835570445059,1.005081354841763,21.722476566440236,5.911673925967716e-4,0.03707961473830833,FastMuscle-255
apoa4b.2,5.550539153374858,5.491744987845278,1.3133830991749575,27.894843521751042,3.816265657575062e-5,0.0071236958941401154,FastMuscle-255
prss1,107.2092569964268,-0.8936083925879441,0.6517131817232606,28.88471571204977,2.4426823213859703e-5,0.006079564888782859,FastMuscle-255
prss59.2,140.349350070179,-0.7444667600448476,0.5761273397317752,23.740947566544634,2.4346347477781182e-4,0.02181432734009194,FastMuscle-255
igfbp1a,8.42502312666096,-0.19715718271346963,1.0504295758500901,24.9707655838192,1.411564621143291e-4,0.01664160395453143,FastMuscle-255
si:dkey-12h9.6,4.798154585191416,-0.7211915250161722,1.2138607167191913,26.502381510831327,7.128626178148961e-5,0.011405801885038338,FastMuscle-255
ampd1,20.06474980237011,0.5668985332664302,0.5736652739874725,21.415178397728653,6.760440518933589e-4,0.03785846690602809,FastMuscle-255
ela2l,80.1532989056868,-0.36477764453043604,0.581939003858647,29.951884179838657,1.5073706706779427e-5,0.0042206378778982395,FastMuscle-255
pbx3b,33.65428491488696,0.24596702347267502,0.5496351027290802,24.18974513841789,1.9962114477427726e-4,0.01863130684559921,FastMuscle-255
myl7,7.7493339520830355,5.321341648832892,1.2908573925231617,53.10989906869954,3.193060700999709e-10,7.152455970239348e-7,FastMuscle-255
actc1b,820.852902670048,0.5439764918775407,0.6119981305390415,21.289753381087706,7.140426535190682e-4,0.039011110826407625,FastMuscle-255
lpin1,20.423520588104566,-1.3827858215364885,0.664810934202592,24.353613046759506,1.8564149250680268e-4,0.0180798670963147,FastMuscle-255
zgc:92137,7.53811251660806,-1.8638978972719995,0.8600859790527979,23.306360654278492,2.9494684270251826e-4,0.023595747416201462,FastMuscle-255
ddx21,23.186618493399482,-0.41478756965387004,0.5571346924120746,23.051217492731624,3.3003969326953164e-4,0.023848029449153256,FastMuscle-255
acta1b,34.865183349075444,1.6097403645489998,0.6627428380121693,20.519265079487823,9.981546625157636e-4,0.04593854023395908,FastMuscle-255
smap1,18.395909124685176,-0.015581242027000864,0.7177324282973118,20.63163643884549,9.506641353968377e-4,0.045308248155083324,FastMuscle-255
atp2a1l,76.33309310828241,-0.0053118333861540785,0.6922492647231284,20.85487292119305,8.62824484169313e-4,0.04396246547517748,FastMuscle-255
tshz1,12.875437330086074,-0.09833323778301165,0.9272019303889194,27.405827204403707,4.754518088325303e-5,0.008192400398345139,FastMuscle-255
nme2b.2,115.590309522033,0.1818036301543997,0.5984518231913853,22.914935463672577,3.504425303411593e-4,0.02453097712388115,FastMuscle-255
foxo1a,17.42664564528298,-0.06623604761661041,0.6704898245057557,30.0217528136034,1.4603888886243996e-5,0.0042206378778982395,FastMuscle-255
ctrl,26.0197936083964,-1.8470780760930634,0.6514106042287985,45.472770110292345,1.1627444328553916e-8,8.681825098653589e-6,FastMuscle-255
rps12,112.65496915910026,-0.24731184131132108,0.4860814379416957,20.420689523675094,0.0010417325709901198,0.04593854023395908,FastMuscle-255
plxna1a,22.831325158716744,0.1946198264087785,0.7025819949958428,26.225057428293354,8.069968715459726e-5,0.01205115328175319,FastMuscle-255
cel.1,11.366259445522664,-2.20327828553119,0.9103634329975117,23.636768468923748,2.5493054190851876e-4,0.021963246687503157,FastMuscle-255
tpm2,25.283709294346803,-0.34118774543363894,0.6766867962183515,20.668380353024546,9.356234853946627e-4,0.045308248155083324,FastMuscle-255
mtus2a,6.064185621170756,0.3811527606180878,0.9493500613901614,23.123980184140677,3.196315037649501e-4,0.023848029449153256,FastMuscle-255
cpb1,10.42969441370667,-1.4162247855798638,0.8807022756698851,20.411427385705096,0.0010459221213981755,0.04593854023395908,FastMuscle-255
cela1.6,122.27497646036612,-0.830796471463353,0.6412472666310141,24.531437430839134,1.7156543720296498e-4,0.018029775564717583,FastMuscle-255
r3hdm1,9.754086356391243,-0.37280847715814014,1.0385647427961013,20.85294315787469,8.635484289767005e-4,0.04396246547517748,FastMuscle-255
pvalb7,16.577844209341958,-0.6740818209028802,0.6247980181731336,45.999601163970226,9.083804013032873e-9,8.681825098653589e-6,FastMuscle-255
cpa5,25.239207734267218,-0.6210613812918611,0.6299939551365485,32.26290210680932,5.269865863837907e-6,0.0025045848162191086,FastMuscle-255
tnni2a.1,9.32872695193549,-0.6684101361438112,0.7711316836655842,25.925294463503704,9.226266935563245e-5,0.012916773709788543,FastMuscle-255
znf536,4.840984487048041,-1.433682157266102,0.9952206273318532,27.29055335577568,5.007084500307372e-5,0.00868729160803329,FastMuscle-269
rtn4r,5.923681200820826,0.34524792094061396,1.0546508112400816,27.887536938755815,3.828831999996741e-5,0.007857721752779552,FastMuscle-269
adgrl1a,8.083176116925435,0.6482405485892027,0.9058796443587827,27.74843427253397,4.0760516296839174e-5,0.007857721752779552,FastMuscle-269
pbx1a,5.734442363282689,1.4596671638411323,1.2258947820645705,29.561695515906145,1.798703764323744e-5,0.005201251718502827,FastMuscle-269
BX511178.2,4.163557639207831,0.16134215132056368,1.3364995050820632,37.93718429578587,3.884472183192323e-7,6.73955923783868e-4,FastMuscle-269
bcar3,3.6070557466700657,1.8134107776589108,2.0447097058093346,24.820209715975267,1.5092342015237802e-4,0.02014247184341353,FastMuscle-269
grid2,8.800182762285969,1.1512434274551337,0.8367743439373679,26.67062672980431,6.611451712532644e-5,0.010428062473858307,FastMuscle-269
nrxn3a,8.059796607541164,0.6330497495335893,0.9430442920793343,23.961385170708283,2.2085404395188958e-4,0.0273701261611806,FastMuscle-269
sdk2b,4.174638277738469,-3.3906063413230463,2.033806697634832,33.333983516974335,3.230261093229318e-6,0.0014011257491882167,FastMuscle-269
ncam1a,9.01032593733069,0.2545057907008702,0.9403370333859665,22.42692164761135,4.34252083767774e-4,0.04155876879207134,FastMuscle-269
cadm1a,6.2589496388159285,0.2739889178475822,1.161867632682451,23.101508134045346,3.2281087948098113e-4,0.03500480474371889,FastMuscle-269
ebf1b,3.6757536742129897,-0.6939687912480236,1.5972066108851017,26.169410105600207,8.273190409441415e-5,0.011961654466984047,FastMuscle-269
pax7a,4.033702292086868,0.17533552187946946,1.5723626155170116,28.216830356157637,3.301292468830421e-5,0.007857721752779552,FastMuscle-269
opcml,2.525633943827037,-0.12996652261535904,1.7068012891805469,22.254703676336362,4.683218254877759e-4,0.04155876879207134,FastMuscle-269
cux1a,6.192609037251626,2.0009104012142815,0.9855549225488175,23.538898880657698,2.6618872216179303e-4,0.030789162196714064,FastMuscle-269
kirrel3a,5.646898930133609,1.8161791299308845,1.2179616161594848,34.46460947545348,1.9240339817297596e-6,0.0014011257491882167,FastMuscle-269
myhz1.1.1,20.497665649508566,1.0313603856205924,0.946683067937135,22.20296279695353,4.7906361719966963e-4,0.04155876879207134,FastMuscle-269
celf5a,8.417355597964113,0.44486233273410103,0.9986332542550339,33.84068565429773,2.5613560346974767e-6,0.0014011257491882167,FastMuscle-269
DOCK4,2.4135167243222657,0.8812908128552722,1.408466991922867,22.739853301648054,3.784912172573269e-4,0.038628368349497774,FastMuscle-269
tnni2a.1,6.035132781865884,-3.692848578596943,1.3597952768080912,32.48404310501326,4.76391003920286e-6,0.0016530767836033925,FastMuscle-269
atp2b1a,5.140488601485548,0.07544649317840692,1.4667480842831924,21.1665136933277,7.534272348967871e-4,0.03955479985231998,FastMuscle-271
chsy1,8.718461117786477,1.3421581145046995,0.9490893649967643,23.3519110303141,2.890817038562442e-4,0.022821828566597008,FastMuscle-271
CT476811.1,5.106157432608464,-1.1931200052002529,1.9313608701044578,23.811144190276146,2.3602594869492197e-4,0.02223973535928603,FastMuscle-271
neo1a,10.288570768882453,0.20335934935144254,0.9292908382502889,20.57791369389625,9.730842647192981e-4,0.0465963792990995,FastMuscle-271
srrm4,4.317829362398307,-17.090129695894355,267.9287805075749,22.99067260322198,3.389548437463367e-4,0.024148465819098772,FastMuscle-271
myhz2,1055.5893518301098,1.2032849768653509,0.6948616686337289,37.870340767963455,4.006424837613462e-7,2.7077233158832685e-4,FastMuscle-271
BX465834.1,3.6488950891496943,-0.15947897751136994,1.7498207305342723,23.378852354810803,2.8566709184238344e-4,0.022821828566597008,FastMuscle-271
fam172a,6.614506310648032,1.7828544350472237,0.912571090873953,22.226108648351982,4.742286394955979e-4,0.02973045512084937,FastMuscle-271
si:dkey-35m8.1,5.425210849430957,2.6695256518264068,1.286928258186587,20.38077094969566,0.001059907605977587,0.048374845579070805,FastMuscle-271
brinp1,4.5903430738642506,1.0940869469087162,1.444516857838353,20.521092301951015,9.973640716933962e-4,0.04698871699058726,FastMuscle-271
rbfox1,19.62106904159574,0.7389887066333201,0.8178877714560134,24.305718119712083,1.896241288504143e-4,0.019099726909381384,FastMuscle-271
hs3st4,14.551753467071393,-1.4093322876913328,1.0810419964841713,30.010154938109537,1.468085762986278e-5,0.0035735654280690983,FastMuscle-271
FQ377603.1,3.4661224075619215,-15.405376303646126,279.8173408270835,24.220405480161723,1.9692859736122336e-4,0.01917428109640445,FastMuscle-271
PDE1C,3.618805020123375,-15.718218226462225,277.49197156439413,23.574167718857957,2.620761356818114e-4,0.02251542330372268,FastMuscle-271
tenm3,11.04964381102742,-0.1084610234879179,0.9484232783028007,21.37660129188349,6.875139728425721e-4,0.03789110027685195,FastMuscle-271
lef1,3.8104730297775835,0.9452235613083025,1.5201173085961641,25.333977840745952,1.200941149683924e-4,0.01670451951536544,FastMuscle-271
igsf3,4.622114329022483,1.74023374850597,1.1788730651482417,23.575844726693568,2.6188215696601734e-4,0.02251542330372268,FastMuscle-271
efna3b,5.394377321251265,-14.992816895819768,282.97418540812095,54.25461622227904,1.8578871726964306e-10,5.426888431446274e-7,FastMuscle-271
cadm4,21.391006802364608,0.3078366579504793,0.8172251099973422,30.798071057847466,1.0267603468881701e-5,0.003115569590478663,FastMuscle-271
mindy3,3.5029525983725387,2.1504878322762395,1.6634148943058384,20.62201313923594,9.546424909585482e-4,0.046475178601498655,FastMuscle-271
adgrb1a,9.459188608358902,-2.403102693456338,1.932156446014563,22.08084678066372,5.053893195096466e-4,0.030127391883421995,FastMuscle-271
adam22,4.256129345030669,-1.13811839334003,1.8860838005060603,26.906953389264494,5.9472248519020435e-5,0.00965102432911437,FastMuscle-271
ralgps2,5.682632496618768,-1.0829885042681908,1.5411333658603956,24.688167916068082,1.6003785265716015e-4,0.017718498119396433,FastMuscle-271
dpf3,2.606009197122636,-0.36321745143670414,1.840863605894232,20.249169909464854,0.0011220643737569302,0.04965984902642414,FastMuscle-271
BX511178.2,5.008955379273503,-0.3647067062836887,1.9910164632568546,37.55511565862985,4.63492522403846e-7,2.7077233158832685e-4,FastMuscle-271
atad2b,4.715759451168764,-1.2108939289661025,1.866200065132953,23.499722310769506,2.7083177798867963e-4,0.022602846385855233,FastMuscle-271
hsp90aa1.2,15.455793194556804,-0.37432811835868457,1.0902896000409414,20.400891300673038,0.0010507080823040575,0.048374845579070805,FastMuscle-271
dab2ipa,2.8231694730849766,0.9119073118715513,1.5788846230688094,22.211169798631403,4.773437014832871e-4,0.02973045512084937,FastMuscle-271
pbx3b,19.17417329496328,0.4272601738554918,0.7539091460191701,36.62057515333895,7.135421739269313e-7,3.47376115006761e-4,FastMuscle-271
ank3a,10.146463030770404,-1.036758514222223,1.0096483410092696,23.177794817519427,3.121429302671079e-4,0.023279991944299763,FastMuscle-271
grid1a,6.227548368653408,-0.30605251615298046,1.5193153235690098,20.832487695568673,8.712591105954128e-4,0.04387841141464139,FastMuscle-271
ush2a,2.0096394282305474,-15.38664240191666,279.95899391961115,29.121686967955004,2.1947171925221718e-5,0.004931360707197895,FastMuscle-271
cxxc5b,1.9141362404167055,4.540819562942988,2.3303685301004564,21.224859339214014,7.345214465748685e-4,0.03955479985231998,FastMuscle-271
pcdh11.1,10.57811010542915,-0.7961408899696629,1.355835485659142,22.708465173740805,3.8374897758739813e-4,0.026068157291460232,FastMuscle-271
CR383676.2,1995.8693561347482,0.2792898997294973,0.538853927871056,23.664255514630725,2.518541841521876e-4,0.02251542330372268,FastMuscle-271
gfra4a,7.0887398638633385,0.6309195226983845,1.2010006286218138,24.467080308985885,1.7653344899109315e-4,0.018416221589392254,FastMuscle-271
kcnma1a,20.76733383208353,0.48704688797277845,0.8192466463783266,24.812003764933962,1.5147456953843016e-4,0.017718498119396433,FastMuscle-271
bcl11aa,12.728566243365384,-2.692425099706688,1.6162593391719131,33.916571031403095,2.473816049440433e-6,9.032520850519382e-4,FastMuscle-271
cntn5,5.650808642869049,-0.3925909337659992,1.908029032420014,40.59947613010191,1.1303542852204603e-7,1.6508824335644822e-4,FastMuscle-271
rbfox3a,20.844650767927806,0.021817996171604535,0.8676186279197996,34.73137712312035,1.7022621248903333e-6,7.103296666863805e-4,FastMuscle-271
bahcc1b,6.937204651109367,0.6465744481430296,1.001587788004212,22.120864338893696,4.966088337910783e-4,0.030127391883421995,FastMuscle-271
ebf3a.1,9.980281249900308,1.6107564223360311,1.0309304677250584,27.624886583004155,4.308861685316445e-5,0.008390789988539557,FastMuscle-271
cspg5b,2.543974184509683,-14.680970233402736,285.4319009204342,30.445283737277087,1.205157082423834e-5,0.0032002398525091086,FastMuscle-271
znf516,2.667599619139586,-15.674807172448372,277.8109205450198,25.15417030379615,1.3010026514657794e-4,0.017069390911116703,FastMuscle-271
BX957317.2,2.6262729823355526,3.9069119668671792,2.267348004053759,26.96226220307865,5.801583673635311e-5,0.00965102432911437,FastMuscle-271
