gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,time,short_cell_type,seurat_clusters,short_cell_type_cluster
lmbr1l,8.920347747714318,18.045202527564633,194.9528676571886,10.212727308411818,0.0013947476234095278,0.041939922343332575,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
arhgap42a,9.465636485153613,18.12605351504306,194.75608894613148,10.730209092146772,0.0010540053591557477,0.04099304208179887,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
gfpt2,10.606891576729337,18.286664184821912,194.36697289044014,11.276242524191659,7.850529239834504e-4,0.03735769086541936,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
camk1b,8.279416746237693,17.936305903695022,195.21874697937116,9.776522241734856,0.0017675432168766905,0.04267738430232942,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
jupa,24.5406579995005,4.091638824511451,1.329852497478052,12.109804262825488,5.015740021453886e-4,0.03009444012872332,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
suclg2,34.92601020366039,3.8477227187519465,1.121609167451068,13.25297940376679,2.7214697458410403e-4,0.02086460138478131,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
si:ch211-220m17.4,14.812153289788482,4.346654102260947,1.7033492906723458,9.984998854021264,0.0015782065334644867,0.041939922343332575,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
cyb5a,10.783576294225155,18.30420620750158,194.32450806066018,11.879797461545195,5.674611185092415e-4,0.03246467066334163,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
klf6a,9.285143121419836,18.101372986084318,194.81612278245925,10.45221872216488,0.0012250222333392493,0.041232455658735706,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
tram1,8.69044631602939,18.00577451585447,195.04899434019626,10.14080320124463,0.0014502295903474002,0.041939922343332575,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
fa2h,49.7846547831399,2.7089758198870983,0.8471796409969343,10.236377494350343,0.0013769774270475047,0.041939922343332575,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
ckmt1,10.193322909445666,18.227847337060687,194.50915878726454,11.35128888397941,7.539562687770109e-4,0.037159273246866964,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
ush1c,16.3346450301474,18.87846989919853,192.9518269563196,15.824902619532796,6.948199825966277e-5,0.010290089269005633,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
ces2b.1,23.408948090342882,3.9046786103067066,1.2906430102813997,11.434004624545612,7.211209525530391e-4,0.03685729313048867,t4-120HF.t0-UF,EnteroAnte,195,EnteroAnte-1
myhz2,124.69090349207723,5.788755950143277,1.221671795639721,15.301700954369387,9.163396309865605e-5,0.01909804514247823,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
apoa1a,100.75203649337372,-2.66707769243705,0.5585675940568915,26.136292211113165,3.18147652874583e-7,1.98921819959833e-4,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
zgc:153968,11.1780211920486,-18.602887862305757,258.43980281162794,12.945382085392595,3.2071163428040825e-4,0.038218471551148755,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
si:ch211-198m17.1,77.65304456100041,-3.7778184363470526,0.7728907025375741,33.39983527116742,7.503032017093968e-9,1.8765083074752014e-5,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
MYO7B,26.695232024059976,-4.602218785172379,1.5278215782764075,21.11537947912212,4.324435016521009e-6,0.0018025686627198404,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
ccl25a,11.437492749591922,5.826142018545816,1.422130087595289,15.048990883561508,1.0475624966639467e-4,0.020153490801204082,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
nt5c2b,14.905231853234516,-3.725297017778721,1.5606412709329647,11.551096417810363,6.770931611181127e-4,0.047039166554344446,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
myo3b,20.46776742763046,-19.40469426880019,253.79868532560374,23.177231657812204,1.4773618097316875e-6,7.3897637722779e-4,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
ugt1a1,9.2677159390782,-18.351349607801872,259.9485372031805,11.568218215119732,6.708867458551877e-4,0.047039166554344446,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
neb,9.146391960699745,3.8485544313057645,1.0340248335050863,14.40251269996067,1.4760522357058236e-4,0.026237856720621202,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
ttn.1,51.56883621425352,2.9331266835373544,0.6948155130498315,16.255803740785936,5.53398170368795e-5,0.014648292065984787,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
ttn.2,55.35447270270514,3.409233290792656,0.6155041480258086,27.65364539992217,1.4509836612778225e-7,1.209636712285278e-4,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
vil1,46.04034325640153,-2.155285170199718,0.6834740920079583,12.031905741106097,5.229757858645237e-4,0.04219233678861851,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
apoa4b.2,31.01604560698247,-2.688900321012641,0.909853786638884,11.403675580218714,7.329893794374912e-4,0.049546119945220686,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
apoc2,85.25349429739211,-1.7105116992936367,0.5154818465259638,12.079222762570105,5.098684871851533e-4,0.04219233678861851,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
afp4.1,21.622767445617846,-4.28906304416587,1.5748363378861874,14.160528320564353,1.6785514095559345e-4,0.026237856720621202,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
sh3rf1,20.28403538057958,-4.198791855620964,1.5447235618192834,16.018062325527282,6.274105249085487e-5,0.014648292065984787,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
ryr3,5.65924104227282,4.293366184618016,1.3014107688523207,11.822368293098783,5.852337355874348e-4,0.04435362341527801,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
apobb.1,76.75338783518514,-1.8257094104565057,0.5399986013420393,12.731351868453274,3.5957653503691095e-4,0.03910003974466584,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
eps8l3b,16.750568842210537,-3.8865414301958987,1.5610672789453648,12.222466369755857,4.721747069821578e-4,0.04072099800559919,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
si:ch211-266g18.10,4.281458139192849,5.260379407016956,1.6061590537793398,12.357092878632333,4.393142328779884e-4,0.04072099800559919,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
abca1b,44.13584381924413,-2.3190991340862044,0.7282773906094224,12.281953197139444,4.573594546565488e-4,0.04072099800559919,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
CR383676.2,1596.5873645200559,-1.7833964807433103,0.3835492003817717,20.522473129558207,5.8935231253737096e-6,0.0021056716195085212,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
sgpl1,25.280618982430337,-2.8048560255156336,0.973922225592683,12.405968907722396,4.2796369873252665e-4,0.04072099800559919,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
pepd,10.21604926047314,-18.479773761045443,259.17494806555493,12.857970090995487,3.3604491931507174e-4,0.038218471551148755,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
chka,15.970567415771278,-3.8263356781342153,1.5639143153216815,11.905219466069305,5.597687301959231e-4,0.04374942481937512,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
ace,27.26182940628716,5.232987525761894,1.2857458886270559,12.857173083432599,3.361880744203409e-4,0.038218471551148755,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
ablim1b,25.399345626299404,-2.831202070186615,0.9961152324785205,11.598772016728141,6.599538162437037e-4,0.047039166554344446,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
apoa4a,29.36851816193159,-19.890820439804134,251.1027742376489,30.474049668312126,3.383624977529645e-8,4.2312230344008215e-5,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
phactr4a,17.173612298033376,-3.9452212049786675,1.5539991691864057,13.421359457256024,2.487753458376633e-4,0.03315864382496101,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
ndrg1a,12.087151372557866,-18.707877383242483,257.81773418360035,13.397909212114275,2.519049310972648e-4,0.03315864382496101,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
SLC7A1,5.108707806360208,20.829275751199035,180.50805926777733,15.99028170176382,6.366847498537341e-5,0.014648292065984787,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
plin2,69.69476560855641,-2.6474989199023753,0.726984083989708,14.261522448480541,1.5908388368717538e-4,0.026237856720621202,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
actn4,16.128485487454654,-3.850240356065571,1.5610524960170842,12.340567185805202,4.432203379795908e-4,0.04072099800559919,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
TCF4,12.58536461017248,-18.761754161180352,257.5002222392404,13.846786807279226,1.9833558639127433e-4,0.029178664797916302,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
fa2h,35.4254992870558,-2.896001811425976,0.8635355839496823,15.967869644085727,6.442671440457124e-5,0.014648292065984787,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
tnnt2d,8.27072597936011,7.012428310590018,1.95030793889115,12.434260454519878,4.215292018539865e-4,0.04072099800559919,t5-240HF.t4-120HF,EnteroAnte,195,EnteroAnte-1
sb:cb1058,36.06761398369295,2.9266378297443607,0.6932268277728314,16.55755977097182,4.719546360248351e-5,0.009348332213568847,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
zgc:136461,20.203173647595438,-3.0447028620451086,0.6771376427211462,19.366564154038834,1.078794145385218e-5,0.004209459956498355,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
cebpa,9.00840480303021,5.068746070948582,1.6002410528491542,13.028307005274407,3.0681779418906935e-4,0.04389199000204742,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ela3l,18.614595674660038,-2.5317619870151953,0.6809107885250476,13.66120146824752,2.1893137186816854e-4,0.035234267660033375,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ckma,41.17356365259499,-1.953807024925772,0.47499099236853237,16.705739751651357,4.364873934244357e-5,0.009348332213568847,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
nupr1b,27.838791342100727,-2.397796996322943,0.5208959114105927,20.797495243103697,5.104968533008538e-6,0.0039740850534975124,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
si:ch73-141c7.1,71.59011780508158,2.4816213425215,0.5355430756099715,19.8358828891388,8.43836218279676e-6,0.004209459956498355,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
cyp3c3,89.21782508434677,2.311038114194619,0.5089651488017395,20.43369173062994,6.1733360054330285e-6,0.0039740850534975124,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ush1ga,18.705421175043888,-5.555426099175291,1.0497635144866504,26.502861420201064,2.6314804038821315e-7,6.776062039996489e-4,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
prelid3b,50.26050960558921,3.1586026620306953,0.6901761977535933,18.917971969565066,1.364610356401741e-5,0.004209459956498355,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
slc34a2a,38.718561088760566,2.4173844726793647,0.6451690921784977,12.80732431612281,3.452650026799125e-4,0.04539967568980193,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
aqp10a,15.111693272302011,2.848090718298409,0.7693011208416296,15.111572895463937,1.0134012624475716e-4,0.017396721672016644,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
prss1,48.9800778716558,-2.209427886958812,0.4779363727657462,20.74077326399165,5.258433094342552e-6,0.0039740850534975124,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
prss59.2,46.597195165186264,-1.788243516458016,0.4994186176389671,12.648782865994775,3.7581026437234424e-4,0.04539967568980193,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
slc25a25a,36.35774509142232,2.876730664478619,0.6613596151273207,18.346592266250376,1.841480607632753e-5,0.004741812564654339,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
actc1b,176.02524349853667,-1.760318910348816,0.398181997708507,18.774426884844154,1.4712675576110757e-5,0.004209459956498355,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
nocta,33.26370919900314,3.1586885427974156,0.7444778294147808,16.76868254277469,4.2224458771575465e-5,0.009348332213568847,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
slc6a19a.1,38.13388824752855,2.295197020761378,0.6222675879719263,12.589688792695014,3.8788072434005534e-4,0.04539967568980193,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
nme2b.2,31.70396156377068,-2.30762393760596,0.52695219311816,18.830351140691846,1.428753491951978e-5,0.004209459956498355,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ctrl,11.996453512236592,-2.8333125840513373,0.7088791418884077,16.125640903398875,5.9276045221276735e-5,0.010902558317484828,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
cela1.6,38.12082340608036,-2.007032285690382,0.5602724723982611,12.638868709150664,3.7780853929355316e-4,0.04539967568980193,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
cpa5,12.395874190942905,-2.683407286054974,0.7438399987948846,13.106418728718396,2.942857237083674e-4,0.04389199000204742,t1-15HF.t0-UF,EnteroAnte,46,EnteroAnte-2
hsp90b1,20.37029184628068,2.960461346442409,0.7586812152558062,14.803608292610491,1.1930700317056783e-4,0.009883190744450312,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
atp2b1a,21.845050939220688,2.3435682695308917,0.6613822778475759,12.066846237084867,5.132645465701889e-4,0.025645808577660266,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
sox5,15.8456833426545,2.4394984110858617,0.7336643353804416,11.49000890575585,6.997130160837481e-4,0.03222614428645773,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
creld2,6.982107672486915,3.529246112219212,1.1683761072030434,9.858847697894113,0.0016901693464062264,0.04700561881578715,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
si:dkey-125e8.3,8.681506874472532,-2.789095435082059,0.8567203991167766,10.80000849769868,0.0010149962879457686,0.0373762984922252,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
mthfs,7.460030045276546,-2.8178279899441687,0.874136005276432,10.46448505564512,0.0012169146433061513,0.03873182696632034,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
sb:cb1058,26.443899760537533,2.752918657420354,0.7332827317190134,13.014059562447727,3.091609912518597e-4,0.018351242719532028,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
bbox1,82.46967689623138,3.7806478160805956,0.5865229360336671,38.94048753380393,4.3692414035204545e-10,8.688236530900423e-7,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
zgc:136461,16.545498590341364,-2.730416960051824,0.7931375745625217,11.197848294347118,8.189223704895641e-4,0.03381846012533948,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
arntl1b,8.100628754038299,-4.226979380399717,1.0582942388080432,16.371825049544015,5.205327396682649e-5,0.005279340021504008,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
aifm3,37.829728010120284,4.455626052570854,0.8292299568153251,26.45591150095799,2.696220898363509e-7,1.0722870512791676e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
acacb,54.324505156553386,1.682099088958234,0.5101091402073346,10.936633811260307,9.428130800027933e-4,0.035710167801629604,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
apoa1a,161.1100286434789,2.629520541772389,0.4737265082250308,28.44497157919288,9.639981658901195e-8,4.792275882181257e-5,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
stip1,15.104398289646852,3.003922663375145,0.8553792250530183,12.930354910871884,3.232964809085879e-4,0.018782184427878983,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
zgc:175280,22.933649043954645,2.114062413376565,0.62212328727344135,11.488917506475772,7.001240130637251e-4,0.03222614428645773,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
si:ch73-141c7.1,48.42596832397035,2.1579858349189736,0.5842468361625176,12.655627589744157,3.744368813670817e-4,0.02039911612598471,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ldlra,9.233455329109294,-3.7613735001298845,0.9315426870622413,16.763194839774407,4.234675401139622e-5,0.005024440911428719,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
hsp70.2,4.231970282249353,18.974141876498674,187.89628765425417,11.913435749786498,5.573051619155111e-4,0.027029300352902286,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
cyp3c3,52.105666016056176,1.7760203294562191,0.5305305658031193,11.330219629754446,7.625588181008687e-4,0.033326334281177525,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
pdpk1a,4.599529158019396,-4.3229418515495865,1.3429818832245357,11.198457322704247,8.1865363414754e-4,0.03381846012533948,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
slc16a5b,6.730891081279828,3.5568479195446647,1.163918281364495,10.470287518901245,0.0012130983699757973,0.03873182696632034,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
txnrd3,22.173728584297603,2.3341707632249817,0.6602720665532377,12.91553406673794,3.2586641325714103e-4,0.018782184427878983,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
p4hb,32.32539802273433,1.872774514660215,0.5503131366217271,11.7704756932851,6.017759774476065e-4,0.028834494726616033,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ergic3,6.295032064777397,3.8251273343253605,1.2762361220305172,10.937770083656066,9.422350422727509e-4,0.035710167801629604,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
cyp24a1,6.83672539380734,-4.211408585328439,1.1108982021958338,15.369100932734789,8.84224792311165e-5,0.007973437234173378,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
helz2,6.0373915910158376,-21.152511136133278,244.4854027927715,22.665604056013603,1.927881909418934e-6,4.259547974310612e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
CABZ01117503.1,11.291519683942402,20.32677341487153,184.99547262847045,32.302724828868406,1.3192820127102875e-8,1.5825904501438105e-5,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
abhd3,17.37061649954337,3.3548283434254227,0.8235177816603396,16.54979910616629,4.738900604256647e-5,0.005123611611667606,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ptprfb,78.75617449591353,1.668935886056649,0.47784084308618535,12.057361728746564,5.158824959046571e-4,0.025645808577660266,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
lpin2,24.737280680081472,-2.7936307514033243,0.673271340457714,16.338902634267498,5.2965400469074066e-5,0.005279340021504008,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
slc6a9,80.50017341591986,-3.7220239270563185,0.7321472322899409,21.64125543819889,3.2870512678835466e-6,5.942092223805848e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
calr3b,8.499546461504746,4.805197151937193,1.3678390986175453,16.68115349425767,4.42181121196895e-5,0.005024440911428719,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
zgc:85843,12.596572287038788,2.805173160324214,0.8613582551219274,10.463794745879781,0.0012173694671335285,0.03873182696632034,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
nt5c2b,42.07077819288255,2.2857567828212035,0.6029996019630718,14.400384258326547,1.4777215339803506e-4,0.011088487812528027,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
glra3,13.846296193646044,-4.429653295630763,0.9153585636317193,23.47458674853643,1.2657471513533085e-6,2.961103777018887e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
dnaja1,11.184659097952798,2.877946355923811,0.8858024586637784,10.992968943007526,9.145818394105256e-4,0.035710167801629604,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
zgc:154142,104.06120415596368,2.7044554358913486,0.47773062443176295,29.66529479822384,5.1345895927272595e-8,4.084052562055262e-5,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
dbi,37.505290557987486,2.15455315771171,0.5591921899613879,14.724506303916272,1.244185557173585e-4,0.009896251921758695,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
irs2b,11.452779101466389,-2.6767271241717014,0.7656085023095301,12.247930693975277,4.6577440333246667e-4,0.024600601626009994,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
lrrc58b,14.52338904844133,4.037788707761775,0.9237649624406162,21.69319095359601,3.1992484298820485e-6,5.942092223805848e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
akap11,6.601964585375379,-3.372605760639919,1.0199503413117323,10.953608247493104,9.342151504646345e-4,0.035710167801629604,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
hspd1,13.044566445763481,2.724327716955219,0.8630477231956396,9.82153021437989,0.0017248078075525447,0.047448919769382314,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
mao,60.207906627630834,2.86997498349202,0.5535890609271021,25.306867946262827,4.889646256680737e-7,1.6205102635682744e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
glsb,213.67295302981915,-2.0630147702241164,0.6284214944255404,10.060557551433917,0.0015147737765680415,0.0438806179753792,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
efna1b,23.89906355632924,4.062679681368195,0.8497965546889255,24.00964837735178,9.585415883578578e-7,2.541413264599467e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
apoa4b.2.1,120.21484790831884,3.0059328362675366,0.5467940745115023,27.717413396742693,1.403932548679467e-7,6.203821940109156e-5,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
apoeb,99.73901475988718,1.837883037359456,0.5114313747156881,12.230624563279846,4.7011458978545625e-4,0.024600601626009994,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
apoc2,284.5501116908306,1.5035249398759407,0.4636531237077444,10.168251455048875,0.0014287971552818738,0.04209130582634083,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
prss1,37.66600316965986,-2.5188098488715926,0.603554742655681,16.33413847015472,5.3098717842635234e-5,0.005279340021504008,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
prss59.1,15.520287667069523,-2.8155935014980193,0.8431429287663661,10.527473596500904,0.001176128838517318,0.03873182696632034,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
me1,9.910250168221241,4.113406191153038,1.2324604541705746,12.622508539610898,3.8112952182003555e-4,0.020483136598355153,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
BX324007.2,11.40125709011418,-3.684750724320868,0.8022899403261731,21.765811465976974,3.0804065628651934e-6,5.942092223805848e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
tp53inp1,13.966759404449107,-2.9174712939982315,0.7236978229279529,16.17982248747137,5.760444380553697e-5,0.005454592214633822,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
afp4.1,84.3253591405835,2.3493832465026077,0.653435609509817,12.140929795280393,4.93271775066476e-4,0.025150536531274043,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
arid1b,16.83183610990428,2.3636976046092273,0.7502139735244461,10.556982421552256,0.0011575000398848562,0.03873182696632034,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
suco,81.60042928402741,2.0731083433556416,0.5509285963151938,13.953371907434665,1.8740121989224633e-4,0.012632112737482435,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
clocka,25.754176018052043,-2.7842409687399705,0.723166813427285,13.783068624496018,2.0517701841105165e-4,0.013599816703679206,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
sh3rf1,51.35601722756604,2.4926421480870977,0.6287027799147348,14.765087344177381,1.2176925986373278e-4,0.009883190744450312,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
gmds,8.348773657212899,3.584369869806229,1.1493223131476842,11.203122614379858,8.165980085341447e-4,0.03381846012533948,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
sesn1,12.80315551138079,-2.3447550726121205,0.7370457982017178,9.948804349437303,0.0016095390103577918,0.04547883708515491,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ivns1abpa,35.95954474344122,2.4820378492430506,0.5999905107758271,16.19317455505651,5.719984038250415e-5,0.005454592214633822,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
flvcr1,15.389011914815834,2.4838325742865774,0.7522899805616587,10.68511409964362,0.0010800107300545632,0.03814715515716557,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
fabp1b.1,72.2613220310382,2.2284802368317234,0.5896875743697068,13.212004057240286,2.7816178147649145e-4,0.017559514364000103,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
slc6a8,92.20135127147792,2.9834340909741828,0.5724742875274313,24.473661793645313,7.533262520621212e-7,2.1399846460364683e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
cpox,5.652567186639586,19.37070836982048,187.03213702766774,16.796060469272863,4.1619616528079026e-5,0.005024440911428719,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
zgc:77486.1,18.134449428633253,2.304561574272436,0.6965946409973378,10.699601276470084,0.0010715862662580816,0.03814715515716557,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
sult1st1,10.616259465742312,4.208956227790774,1.1748156381630852,14.96934749410456,1.0927184167865812e-4,0.009295390857162626,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
mfn2,17.398183684813944,2.888154851002231,0.7577565927100333,14.676528429264735,1.2762571071653226e-4,0.009952302970973506,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
si:dkey-32e23.4,22.812921430112247,2.443016173952395,0.6840367736029026,13.046131733535958,3.0391145723211987e-4,0.018312967657759707,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
egln3,32.61183388648512,4.9827810382886115,0.9614277100939871,25.46764597345716,4.4986408540364146e-7,1.6205102635682744e-4,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
p4ha1b,6.89530228287723,3.96104297780847,1.2899190489774868,11.340656546022487,7.582851125593483e-4,0.033326334281177525,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
acss1,12.306451219537172,-2.9520494588174766,0.754216332011434,15.33107975686324,9.021993350208752e-5,0.007973437234173378,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
sptbn5,19.589282212502148,2.70969274542066,0.787086366737286,11.18448721138472,8.248404908619386e-4,0.03381846012533948,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
lpin1,22.829730337512068,-2.2449283481741276,0.6558266790105898,11.307288478775966,7.720343423838761e-4,0.03337370195283343,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
apoba,27.996322251214412,5.0249637795750175,1.1165655300784916,19.41458793926985,1.0520041522623241e-5,0.0014942216119811654,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
ldah,34.781932490770025,2.0452128732415447,0.5665180169604189,13.339594326212826,2.5986055874558604e-4,0.01666879745372896,t3-60HF.t0-UF,EnteroAnte,46,EnteroAnte-2
