gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,time
actb1,266.4039247099325,0.961228064456458,0.30805455666720355,9.60717162320394,0.0019381893336297346,0.08772856983797746,t1-15HF.t0-UF
fscn1b,4.889526495722309,0.11832595794590751,0.8804432624458147,0.01967603600750678,0.88844564388223,NA,t1-15HF.t0-UF
abcg2b,32.028650757749205,0.21062658805975823,0.5850565020241186,0.12975579718241903,0.7186853711920669,0.9837362265107158,t1-15HF.t0-UF
ENSDARG00000012458,178.80847393193335,0.10676965887028876,0.37841659354705715,0.07955832800686835,0.777896845379463,0.9837362265107158,t1-15HF.t0-UF
grin2ab,69.84504363844117,0.7882338530511324,0.5527470370522056,1.9979827772926555,0.15750870657323163,0.862786545560377,t1-15HF.t0-UF
CT573178.1,2.244759412676358,-1.458786209819359,1.4935083167455718,0.9517815328716566,0.32926623767159907,NA,t1-15HF.t0-UF
socs1b,0.18412520844111682,-15.872947402870095,276.3729080565592,0.8223705067432734,0.3644879958222527,NA,t1-15HF.t0-UF
CU467110.1,6.964882674624095,-1.3647808982456444,0.7847076550440806,3.054924713024011,0.08049272541810888,NA,t1-15HF.t0-UF
si:ch73-191k20.3,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
tlr2,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
prkcba,28.608423184323463,0.09533182474758738,0.5359360294551797,0.03985625219866051,0.8417619018355591,0.9837362265107158,t1-15HF.t0-UF
BX004779.3,0.3778421036886112,0.2962627902625531,3.3342997544636575,0.010074886385949,0.9200476220310171,NA,t1-15HF.t0-UF
cacng3a,0.8696095721994481,-1.3055288649126013,2.178516877048507,0.37285398330837083,0.5414526978508574,NA,t1-15HF.t0-UF
si:ch211-14k19.8,5.220105491067203,-1.5737677198686386,0.9120282781527382,2.9592359129780377,0.08538828323019668,NA,t1-15HF.t0-UF
vap,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
vap.1,0.1453673137438564,-15.636762397868441,278.102646943615,0.7523662025990614,0.3857281095438583,NA,t1-15HF.t0-UF
ndufab1a,19.913882212416603,-0.09100731081441886,0.48779907912464665,0.035338543903804975,0.8508880268437915,0.9837362265107158,t1-15HF.t0-UF
palb2,7.634496362068349,-0.6147582485837825,0.7825562706716206,0.6223861637904591,0.4301619523401838,NA,t1-15HF.t0-UF
rasd3,0.6628796701540624,-0.7215792501476385,2.2887725985291865,0.10069372751159555,0.7509987168791176,NA,t1-15HF.t0-UF
plk1,6.1558997021817206,-0.598364465339245,0.8443374332580535,0.5050539755219248,0.47728782684867216,NA,t1-15HF.t0-UF
BX004779.2,7.645652470189586,1.3519449487309463,0.7628917669606828,3.2233656318902675,0.07259422820162131,NA,t1-15HF.t0-UF
ern2,101.93696932409605,-0.13012429556124533,0.5183406400944607,0.06315065079260762,0.8015837736478676,0.9837362265107158,t1-15HF.t0-UF
chtf18,6.158794931356949,-0.8132475696709511,0.8901156528606718,0.8368272319416263,0.36030576347591314,NA,t1-15HF.t0-UF
gng13a,3.674082005483598,0.5990913917603827,1.0740532539141705,0.32690582379433764,0.5674867565349968,NA,t1-15HF.t0-UF
si:dkeyp-57d7.4,3.911596854728308,-0.09378453066432638,1.1315985009990919,0.007571271262317936,0.9306611372616301,NA,t1-15HF.t0-UF
zgc:136472,37.23746024732749,0.8659196309967468,0.54177443033935,2.5427222933291276,0.11080359767323336,0.7860690656439177,t1-15HF.t0-UF
ubn1,5.287045981783149,0.7238694770387105,0.8773013086231658,0.6778013570394954,0.4103448485189979,NA,t1-15HF.t0-UF
BX323038.1,0.41542583875109385,-1.2388149265421164,3.1553122063253607,0.162410817215914,0.6869465658844133,NA,t1-15HF.t0-UF
uncx4.1,2.2106696458854946,0.19507148213860928,1.2977434416674698,0.03550287658288198,0.8505457999319519,NA,t1-15HF.t0-UF
AL954703.1,2.337424321575907,-0.4822988415579625,1.2870007118289934,0.1488951507944023,0.6995934354381532,NA,t1-15HF.t0-UF
micall2b,19.943029137652477,0.3168160759035431,0.5031414198494055,0.3968213182746041,0.5287354432300619,0.9837362265107158,t1-15HF.t0-UF
si:ch73-12o23.1,36.14023648755236,-0.17452742117457568,0.6058861205933318,0.0832769428492881,0.7729047563385774,0.9837362265107158,t1-15HF.t0-UF
elfn1b,83.18083443501646,0.5565123980569339,0.397703856350997,1.9469008846944789,0.16292120170850427,0.8718488507084143,t1-15HF.t0-UF
ugt5b5,0.5555526566956346,-0.48448618654186,2.3942025096801527,0.04756469182325773,0.8273564098768283,NA,t1-15HF.t0-UF
ugt5b2,7.961067241257881,1.0610823800771532,0.7467299293639776,2.097251507407318,0.1475641877846664,NA,t1-15HF.t0-UF
ugt5b4,29.712753853819624,1.0385517768190808,0.49317552253800545,4.452012441914725,0.03486014307992725,0.5095018856829513,t1-15HF.t0-UF
ugt5b2.1,27.359043020139797,0.8510485215772265,0.5090803959323225,2.783772451307051,0.09522363289859537,0.7555714803451357,t1-15HF.t0-UF
ugt5b1,2.6849635012753863,-0.1067466351444624,1.2321658679105068,0.008158983908668205,0.928027290260329,NA,t1-15HF.t0-UF
mad1l1,48.68359821116766,-0.2845192300525343,0.43637444212203813,0.4250535807598723,0.5144261164472312,0.9837362265107158,t1-15HF.t0-UF
pmm2,4.300302380069711,-0.2877535346531199,1.0265555690215935,0.09405042098487115,0.7590896865275168,NA,t1-15HF.t0-UF
C1H7orf26,12.538723315637814,-1.1450680497300045,0.6306721869765682,3.2995935579949176,0.06929702766060868,NA,t1-15HF.t0-UF
rgs11,7.840528416835809,0.3093804479640428,0.7145071165186929,0.1877327150122099,0.6648103965012869,NA,t1-15HF.t0-UF
pgap6,25.733414230588455,-0.030431428408518736,0.4803394491619799,0.0095384142082082235,0.9221984631545492,0.9837362265107158,t1-15HF.t0-UF
pdia2,138.63848170880394,-1.62858138629927,0.5417431377760475,8.68810308998735,0.003202937956833525,0.12147211555386343,t1-15HF.t0-UF
si:dkeyp-75b4.8,2.89786064744887,-1.5844700648664438,1.3294194564159898,1.4422010478401397,0.22978349493271738,NA,t1-15HF.t0-UF
si:dkeyp-75b4.7,1.2736531290103745,0.4779142284233424,1.8305832383022178,0.07240968069329412,0.7878600643945052,NA,t1-15HF.t0-UF
si:dkeyp-75b4.9,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
si:dkeyp-75b4.10,1.0497427250897398,-0.3377388853912723,1.8832142366777262,0.03276565736984338,0.8563574778525955,NA,t1-15HF.t0-UF
trim2b,21.754080549438413,-0.46750493060343945,0.5400358465859892,0.7483836841278446,0.3869884489041504,0.9820798559637137,t1-15HF.t0-UF
rnf175,27.15928997191116,-0.5469596005197932,0.4470350032283053,1.4993159158276512,0.22077664944554667,0.9249936424231611,t1-15HF.t0-UF
fgb,162.9365292009528,1.419602005941287,0.40029584177318134,12.231892631400846,4.6979519117153364e-4,0.03388587249869513,t1-15HF.t0-UF
fga,90.94842821370831,1.6565144574765815,0.4165769892564524,15.357853086861425,8.895043638024019e-5,0.012430823484138567,t1-15HF.t0-UF
si:ch73-132f6.5,13.642133309309237,0.32450262999888196,0.5670876281495628,0.3267844965495499,0.5675586557004604,NA,t1-15HF.t0-UF
lratb.1,1.2636791575947635,-0.7272553641824915,1.6699321337403672,0.19224723611585404,0.6610528069712123,NA,t1-15HF.t0-UF
lratb.2,9.026745292641595,-0.11030105170411919,0.7324891032798562,0.029162767490348074,0.8644037566346882,NA,t1-15HF.t0-UF
rbm46,0.12469121126338106,13.992389254027586,200.26398972839158,0.5869978079413753,0.443582401573806,NA,t1-15HF.t0-UF
npy2rl,1.6311376994514526,-1.5038296693771933,1.5569404337739448,0.9342628573502019,0.33375766861238704,NA,t1-15HF.t0-UF
eif3f,109.47293868663195,-0.025846280359376937,0.38327505399443834,0.005763671303505191,0.9394836625317818,0.9837362265107158,t1-15HF.t0-UF
zgc:77880,17.192476592642283,0.08769193606004197,0.5321202927513216,0.02902576041638838,0.8647195710413305,0.9837362265107158,t1-15HF.t0-UF
pip4p1b,14.290153773113573,-0.056380716445056774,0.583471280180017,0.009361184490764174,0.922922379068108,NA,t1-15HF.t0-UF
FRMD7,0.7061604662388067,-2.2080327215986193,2.683252443315761,0.7052565237938797,0.4010230429732905,NA,t1-15HF.t0-UF
dachb,67.39247798222769,-0.470176503987427,0.38894539044898563,1.4580745935172246,0.22723672165950018,0.9298958477656403,t1-15HF.t0-UF
cnpy3,26.00957884217442,0.14783511239555064,0.47889840655251315,0.09547962218468342,0.7573232227625737,0.9837362265107158,t1-15HF.t0-UF
trpc5a,9.211820186542745,0.46026224832607543,0.7520151378820169,0.3730602686625346,0.5413408668013685,NA,t1-15HF.t0-UF
zgc:174945,0.23247478994475482,14.648402637845995,198.55552985440605,0.8121393032614694,0.36748852000831056,NA,t1-15HF.t0-UF
si:dkey-31e10.1,1.0347636836315262,0.10423808422668021,1.779371520622934,0.005446858743532346,0.9411672696153979,NA,t1-15HF.t0-UF
AL953910.1,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
si:dkey-31e10.5,1.3702142960276467,-1.0979716343421992,1.5698272219228124,0.4887031185753976,0.484506384545822,NA,t1-15HF.t0-UF
MPC2,25.356848471321705,-0.0441937726727724,0.4714827931067849,0.010985337233684334,0.9165258135191467,0.9837362265107158,t1-15HF.t0-UF
atp1b1b,76.72202606113575,0.4044994289098784,0.4424440054013779,0.8434199374456384,0.35842049530366893,0.9757587386308966,t1-15HF.t0-UF
cnga3b,10.099290859496318,-0.728868074388353,0.8305090238850582,0.7881069256839695,0.3746731640853049,NA,t1-15HF.t0-UF
si:ch73-222h13.1,3.007249493000722,-0.4459976341694388,1.0850191898620716,0.17369449229183687,0.6768490528571343,NA,t1-15HF.t0-UF
crfb15,3.1580440511190666,-0.9128449597309581,1.1179486326572474,0.6671898155373235,0.41403308421002594,NA,t1-15HF.t0-UF
dmd,138.76700443310412,0.003135310611512222,0.3919829090290967,0.001065853189956556,0.9739557645669105,0.9849669935598963,t1-15HF.t0-UF
knl1,3.047141657610107,-0.5151658680505584,1.1421969078155703,0.21235284357337747,0.6449294866598428,NA,t1-15HF.t0-UF
knstrn,1.1028762371697474,-0.3096449648027143,1.8386832055983657,0.028681699762593382,0.8655160614551153,NA,t1-15HF.t0-UF
sdk1b,105.35145060386982,-0.6080288424262505,0.4199320037693016,2.0752190871583807,0.149708441663111,0.8563277858650654,t1-15HF.t0-UF
si:dkey-26i13.7,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
si:dkey-26i13.6,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
si:dkey-26i13.5,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
si:dkey-26i13.3,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
chst12b,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
GNA12,3.3394863069886713,0.5548244029401765,1.0657807084243214,0.28191342131984953,0.5954498265020428,NA,t1-15HF.t0-UF
brat1,7.168813123697993,-0.44343408023426895,0.7748309711520106,0.328491214774818,0.5665488689684495,NA,t1-15HF.t0-UF
eif3bb,1.7253168328087511,0.9862302696710639,1.4324462823031912,0.4761080416115959,0.4901905228247075,NA,t1-15HF.t0-UF
si:dkey-26i13.8,4.948081607900285,-0.3833597139488923,0.943654606029514,0.1647325556924173,0.6848362220720549,NA,t1-15HF.t0-UF
chst12b.1,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
ttyh3b,137.46949434361684,0.16444967567561833,0.428206693070559,0.14741989382229548,0.7010132949642389,0.9837362265107158,t1-15HF.t0-UF
iqce,14.431858955669407,-0.8475402451768906,0.6201618697653818,1.8530388693555153,0.17343036912993207,NA,t1-15HF.t0-UF
snx8b,5.380546899891155,-1.0317725783055163,0.99145589694159,1.1179720072462835,0.2903555526383084,NA,t1-15HF.t0-UF
grk4,126.79301252819496,-0.054657568883209225,0.3513541374727621,0.02516020565065702,0.8739685158301228,0.9837362265107158,t1-15HF.t0-UF
tspan5b,19.969919671089432,-0.4093120179954839,0.48794512331536416,0.7041018715903036,0.4014088289570763,0.9837362265107158,t1-15HF.t0-UF
slc24a2,44.65045004695568,-0.11839202981122812,0.45152416621880664,0.0716939415939919,0.7888861838243048,0.9837362265107158,t1-15HF.t0-UF
si:dkey-58j15.11,0.39806164094614055,-16.84917278288218,269.5421307634006,1.8465024849509692,0.17419072460656204,NA,t1-15HF.t0-UF
saraf,25.082035584298204,0.14027945743092204,0.4953669945497263,0.0897145283774492,0.7645403877893077,0.9837362265107158,t1-15HF.t0-UF
pla2g12a,13.613745504005935,0.6785633108635758,0.5793247181675819,1.382249187836976,0.23971840010078227,NA,t1-15HF.t0-UF
si:dkey-58j15.10,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
xpa,9.379168162747762,-0.6451264719788162,0.6654078433166736,0.9450126274107546,0.3309920474948282,NA,t1-15HF.t0-UF
mttp,100.60100986727797,1.8754704980888348,0.3872365603382882,22.556384995703418,2.0406516667134686e-6,8.774802166867915e-4,t1-15HF.t0-UF
spink4,62.664110835030854,-1.1806900224636363,0.5624093286492466,4.357361772852947,0.03684933078886191,0.5195151553839549,t1-15HF.t0-UF
b4galt1,23.13507131015481,0.7399337784792004,0.5043211478205749,2.1550040382325335,0.14210606974425904,0.8482359101659457,t1-15HF.t0-UF
stra6l,46.762318899896776,0.2453825092206568,0.4573549210487603,0.2884968866295097,0.5911853745725015,0.9837362265107158,t1-15HF.t0-UF
tdrd7a,0.9048319765688294,0.5153761462233136,2.159426045219237,0.05727404495654298,0.8108574864358749,NA,t1-15HF.t0-UF
tmod1,5.1539222051534175,0.011349368380873151,0.930057844321115,1.5158569921069898e-4,0.9901766819573253,NA,t1-15HF.t0-UF
cplx2l,16.073355389384957,-0.08280542121443049,0.5523147869452364,0.03134483139481148,0.8594732661903245,NA,t1-15HF.t0-UF
gne,117.5440489139192,0.16958290410233237,0.39805375204126303,0.18150573901755251,0.6700824129240539,0.9837362265107158,t1-15HF.t0-UF
nansa,29.935429498487004,-0.016199856713499824,0.4571384510378181,0.0041772940502653455,0.9484670141133051,0.9837362265107158,t1-15HF.t0-UF
clta,89.72917860949772,0.051535561071188916,0.398171247283109,0.017817367367364056,0.8938124267610315,0.9837362265107158,t1-15HF.t0-UF
sclt1,11.619761500658624,-0.5123913990390931,0.604071341021107,0.7204889108719144,0.39598358434987285,NA,t1-15HF.t0-UF
C1H4orf33,35.79681187346671,1.2270894655576883,0.5259677523589547,5.365903252715242,0.020534151165533348,0.3838993478773626,t1-15HF.t0-UF
BX511261.2,9.752244032262626,-1.4099450381643917,0.6768386753463926,4.323462897495961,0.03759035043119396,NA,t1-15HF.t0-UF
CU550719.2,0.37142744825451773,0.5748052665416864,3.024698827358284,0.047930283258351025,0.826704686344179,NA,t1-15HF.t0-UF
pcdh10a,56.97728493316904,-0.19636709533970295,0.39529998565057484,0.24936913419218598,0.6175196401237174,0.9837362265107158,t1-15HF.t0-UF
BX323031.1,0.8034630533215491,0.17507223787053336,2.2520625004279924,0.006164513666618632,0.9374188625687458,NA,t1-15HF.t0-UF
BX323837.1,2.9389294178791574,-1.19261805013415,1.1484771113394172,1.0701550956413293,0.3009104160034655,NA,t1-15HF.t0-UF
si:dkey-5n7.2,0.4994305641934208,-1.6909060126429796,2.8090527373122973,0.37696912786319814,0.5392297879582488,NA,t1-15HF.t0-UF
pcdh18a,9.437201872553008,0.6361991159394224,0.6870652862550077,0.8516639511314565,0.3560820398997069,NA,t1-15HF.t0-UF
BX004970.1,7.388953355345255,-0.3152595038315113,0.7457375211372532,0.1851854040154599,0.6669543437652135,NA,t1-15HF.t0-UF
FP236197.1,5.233135238434751,-1.0327188041369835,0.9133012781229989,1.2709104198573762,0.2595959552296087,NA,t1-15HF.t0-UF
noctb,9.811086378892432,-0.021946235181642727,0.6707674931811229,0.0017467717263315308,0.9666626006498559,NA,t1-15HF.t0-UF
elf2b,74.13213547417156,0.22373756403639353,0.3786237956488214,0.35129180023795215,0.5533827826679869,0.9837362265107158,t1-15HF.t0-UF
hpf1,6.176685219978188,-0.8932054848378753,0.7935672155790341,1.278671874506987,0.2581461238561071,NA,t1-15HF.t0-UF
ank2a,106.18578128187849,0.14733949237009278,0.42845914015339714,0.11846087132948924,0.7307098309383449,0.9837362265107158,t1-15HF.t0-UF
camk2d2,53.71462940466969,0.47743750129518775,0.436915439627979,1.1867939264273915,0.2759772145122113,0.9613009266485467,t1-15HF.t0-UF
cxcl8a,3.4584850961276485,0.4336995088196864,2.9576409040644593,0.021538889409232098,0.8833204044594618,NA,t1-15HF.t0-UF
pde5aa,1.704514574442628,-0.06183184432258584,1.5803655680016782,0.0034417300052211885,0.9532179340393216,NA,t1-15HF.t0-UF
ppp2r2ca,13.315163939461009,0.8432961931370647,0.6133391677666272,1.886188750765612,0.16963241979292626,NA,t1-15HF.t0-UF
wfs1a,1.9645991280342545,-0.8345546000340516,1.3415252815812,0.3966976046119335,0.5287996985165054,NA,t1-15HF.t0-UF
crmp1,1.8953124148612552,-0.8653714570118348,1.4678843717801164,0.3754070864071011,0.5400715942840238,NA,t1-15HF.t0-UF
DRD5,0.22606013451066134,14.831105319218716,198.084641269105,1.012998604654296,0.3141855363532785,NA,t1-15HF.t0-UF
fip1l1b,32.73597701484507,-0.14885148213975924,0.4500024466149874,0.1093815657609909,0.7408493157248653,0.9837362265107158,t1-15HF.t0-UF
chic2,16.05391879424916,-0.04907953355725209,0.5252543664354626,0.009013523807041679,0.9243628183772978,NA,t1-15HF.t0-UF
BX530018.2,4.5612305385138905,-0.06116719459156848,0.8887797328530221,0.0056595246349857575,0.9400318648967351,NA,t1-15HF.t0-UF
slc34a2a,103.48082304445285,3.0277280426783495,0.4164100491133488,49.69457622882215,1.796418436617538e-12,2.0083958121384076e-8,t1-15HF.t0-UF
rbpja,13.815222854661426,0.09825103365760715,0.6045493452918748,0.028105419741208948,0.8668612210766323,NA,t1-15HF.t0-UF
stim2a,5.395030906715632,-0.28751533330531465,0.9179716919481613,0.11728985040696216,0.7319926586834463,NA,t1-15HF.t0-UF
si:dkey-194g4.1,2.6403081090565035,-1.0186596635474148,1.175892804275802,0.7523634043476335,0.3857289930480684,NA,t1-15HF.t0-UF
CR847936.6,15.30595200401258,0.17463189486974304,0.5463722418345562,0.10207597112869138,0.7493524683858577,NA,t1-15HF.t0-UF
CR847936.10,3.1151830532213816,1.6862072497785012,1.1519815603945716,2.2305936395479478,0.1353018542269799,NA,t1-15HF.t0-UF
CR847936.1,0.1453673137438564,-15.636762397868441,278.102646943615,0.7523662025990614,0.3857281095438583,NA,t1-15HF.t0-UF
CU138548.5,0.23247478994475482,14.648402637845995,198.55552985440605,0.8121393032614694,0.36748852000831056,NA,t1-15HF.t0-UF
pcdh7a,76.63247935110853,0.39415780354499536,0.38140118899489994,1.0619905313679823,0.30276162962467157,0.9638903207063775,t1-15HF.t0-UF
itln1,1.2498742757713277,0.10050879379059391,1.714939418044431,0.012339931979635566,0.9115487479532334,NA,t1-15HF.t0-UF
hgsnat,76.81452210538077,-0.07616003113469695,0.3471853592416123,0.04814709810995765,0.8263194100137297,0.9837362265107158,t1-15HF.t0-UF
pi4k2b,71.83439875509866,0.59898370710943,0.39084227720290543,2.34400595289609,0.12576576436956913,0.8113452081083571,t1-15HF.t0-UF
dlc1,111.04397901039297,-0.2902707149984695,0.340108948676642,0.7290442828786468,0.39319314910489306,0.9837362265107158,t1-15HF.t0-UF
CR848833.1,33.64067959917737,0.6059950313206697,0.4531823371582143,1.7819338493795271,0.18191204007321812,0.8960314525224252,t1-15HF.t0-UF
SGCZ,42.1164062663104,0.6606318782820099,0.5083923702915889,1.6689590814637967,0.1963980149309016,0.9076780931079695,t1-15HF.t0-UF
tusc3,68.31365631156024,-0.1365652383066217,0.4389698156016925,0.09946540127329229,0.7524721189568856,0.9837362265107158,t1-15HF.t0-UF
fgf20a,0.3921035507349931,-1.4194309557136977,3.2354594988587184,0.20788330173972724,0.6484315330936097,NA,t1-15HF.t0-UF
micu3a,45.06949942952255,-0.36054676538559655,0.4159398245636621,0.7504277573301437,0.38634083406086484,0.9817583133747924,t1-15HF.t0-UF
vps37a,92.66853117212766,0.0140009203284535,0.3476770263078408,0.002357999964111457,0.9612705519547924,0.9837362265107158,t1-15HF.t0-UF
mtmr7b,22.50513594149496,-0.683031801150238,0.47608712552686494,2.0498861302927764,0.15221757412797027,0.8594659386889044,t1-15HF.t0-UF
mtus1b,131.56008266424809,0.6309987175878584,0.3606311490230799,3.0407281110903384,0.08119948884039592,0.708899891430232,t1-15HF.t0-UF
pcm1,37.02782740954154,0.0064199464523778975,0.40800688896182635,2.5006613253708565e-4,0.9873831947301579,0.9901304996097722,t1-15HF.t0-UF
asah1b,47.74448944017279,-0.36435394184523057,0.46598490561899925,0.61747483496152,0.4319872037481411,0.9837362265107158,t1-15HF.t0-UF
frg1,22.30323559992435,-1.2836230317456638,0.5037728007193988,6.484986628932475,0.010878935736150399,0.2673239626043838,t1-15HF.t0-UF
BX511093.1,1.7094484865582837,17.506780396157005,191.56988781886363,6.811267618617309,0.009058443766410667,NA,t1-15HF.t0-UF
fat1a,264.9935874091906,0.18932172443997075,0.3160063204052676,0.35854936231167045,0.5493129883235622,0.9837362265107158,t1-15HF.t0-UF
casp3a,18.069916892385006,0.12607188293546284,0.5377024207217583,0.0638766154185646,0.8004704995936317,0.9837362265107158,t1-15HF.t0-UF
acsl1a,51.86122954489613,-0.6989916420757204,0.4120905793033844,2.864981114698459,0.09052677232859993,0.7394351496050369,t1-15HF.t0-UF
helt,1.2135151553036971,-2.0229721736633532,2.2188322604115855,0.8469851196640992,0.3574066342470334,NA,t1-15HF.t0-UF
si:dkey-256e7.5,7.207953979505128,0.48318561260094245,0.845485157051509,0.32459542360843585,0.5688589636114674,NA,t1-15HF.t0-UF
si:dkey-256e7.5.1,3.3009894414802963,0.5602253085913963,1.0585614086760629,0.28131846781393577,0.5958383456449623,NA,t1-15HF.t0-UF
slc25a4,67.66281654176981,-1.0571722390834193,0.44025517597888136,5.727686396927595,0.01669946947378724,0.34086357722105115,t1-15HF.t0-UF
si:dkey-256e7.8,8.49895878971546,-0.3939175453770991,0.676934285231356,0.3394498165525732,0.5601469704906179,NA,t1-15HF.t0-UF
cfap97,2.2635052916994325,0.3419191732356219,1.240202386908083,0.07695920732840023,0.7814612920021321,NA,t1-15HF.t0-UF
ankrd37,1.4730552451757748,-0.4716384246480714,1.5670023024531068,0.09542328174560666,0.7573925832296649,NA,t1-15HF.t0-UF
ufsp2,15.086319420237043,-0.28228940221285687,0.6085498048908904,0.22315251737214936,0.6366482857601735,NA,t1-15HF.t0-UF
pdlim3a,14.919511434794245,-0.26073148287482356,0.6159267850314465,0.18942041665394527,0.6633994380245508,NA,t1-15HF.t0-UF
sorbs2a,53.49650720383123,-0.05289873722894255,0.4112887796088126,0.016545977239992737,0.897649503114909,0.9837362265107158,t1-15HF.t0-UF
tlr3,0.5821868493872574,-17.36833780960746,266.1086206461445,2.885963191228072,0.08935455751716015,NA,t1-15HF.t0-UF
cyp4v8,39.36151402030432,1.0670926650274286,0.4167673439887795,6.537237990188125,0.010563923787530833,0.2648086725215128,t1-15HF.t0-UF
CR391953.1,2.596683285751571,1.7476786374576092,1.3214207644080571,1.7822371686743779,0.18187485480794882,NA,t1-15HF.t0-UF
AL929210.2,1.4944489420680818,-0.9369055026154307,1.5685985185005085,0.36018098878207994,0.5484057361526892,NA,t1-15HF.t0-UF
CR392335.1,7.321287229300529,-0.255900759874699,0.7342730583956119,0.12341489521049809,0.7253598728889769,NA,t1-15HF.t0-UF
mtnr1aa,27.980792289742254,0.44156922066037385,0.4505936904064279,0.9556542915589645,0.32828420993654706,0.9677231461964299,t1-15HF.t0-UF
klhl5,45.57457655342463,0.32254422632793817,0.43912356530133295,0.5381664761015443,0.4631935930458202,0.9837362265107158,t1-15HF.t0-UF
si:dkey-192k22.2,0.7908827860929654,-2.4112075516311045,2.48483587304042,1.002011487520548,0.3168242757951565,NA,t1-15HF.t0-UF
fam114a1,12.17351510637032,0.40988848620813756,0.7578091571636812,0.2894290916521811,0.5905866141993689,NA,t1-15HF.t0-UF
klf3,243.6633943477026,0.32199140680567206,0.4260032839548925,0.5703688559359392,0.45011238008936205,0.9837362265107158,t1-15HF.t0-UF
tbc1d1,133.90674003573048,0.010590021310567813,0.4002855069264286,0.0011123126744507772,0.9733944036081602,0.9849669935598963,t1-15HF.t0-UF
pgm2,11.801340050143327,0.16663572697327214,0.6658147083280264,0.06279914377620344,0.8021252580440954,NA,t1-15HF.t0-UF
tmsb5,0,NA,NA,NA,NA,NA,t1-15HF.t0-UF
slc25a51a,0.6208098707812799,1.5821184435127498,2.583693603376776,0.4145337111461824,0.5196772960182443,NA,t1-15HF.t0-UF
zgc:195282,0.12469121126338106,13.992389254027586,200.26398972839158,0.5869978079413753,0.443582401573806,NA,t1-15HF.t0-UF
rnf38,188.07761769897837,-0.13247337506927662,0.3463626929181172,0.14669507507796453,0.7017138837040269,0.9837362265107158,t1-15HF.t0-UF
limch1a,95.46792569790806,-0.07406235891329772,0.42082041359556666,0.03318957698375158,0.8554414150789361,0.9837362265107158,t1-15HF.t0-UF
phox2ba,0.22606013451066134,14.831105319218716,198.084641269105,1.012998604654296,0.3141855363532785,NA,t1-15HF.t0-UF
exosc9,8.295300466123582,-0.9258233896471828,0.750963097477522,1.5223957152151044,0.2172573098141667,NA,t1-15HF.t0-UF
ptpn9b,38.7763272930159,-0.08314540066170263,0.4377071169229957,0.03873666750094884,0.8439712720759324,0.9837362265107158,t1-15HF.t0-UF
ptprdb,103.44617095642235,0.3215129148105039,0.42320050224150496,0.5746878509449473,0.4484020794124843,0.9837362265107158,t1-15HF.t0-UF
si:dkeyp-118a3.2,2.7547419143736107,-0.3541301072474351,1.198437360594627,0.08743592135786926,0.7674625144402708,NA,t1-15HF.t0-UF
tyrp1b,55.01370147000154,0.37558703554749717,0.454548517586407,0.6867260967354838,0.4072801939109426,0.9837362265107158,t1-15HF.t0-UF
rbm47,418.26484537009816,0.024016630142892008,0.3966611893743033,0.0036673187887856784,0.9517109113935354,0.9837362265107158,t1-15HF.t0-UF
lap3,12.757361215208094,1.0815540445775227,0.604041225120401,3.2313611579898236,0.07224062134988965,NA,t1-15HF.t0-UF
clockb,46.15221981130462,-0.35388690485405755,0.3831943619371771,0.853366206685287,0.35560179518754875,0.9753330536613015,t1-15HF.t0-UF
kitb,10.911488140906975,-0.38849286842201275,0.6316071340872241,0.37840828052540587,0.5384563310387913,NA,t1-15HF.t0-UF
clrn2,0.6241217754568019,-0.6260253179375463,2.3236851939709706,0.07337102845596988,0.7864903497640964,NA,t1-15HF.t0-UF
smc2,6.595747707969981,-0.5642920802231272,0.787800253431851,0.5218902812038593,0.4700364538516565,NA,t1-15HF.t0-UF
si:dkey-245p14.4,0.23247478994475482,14.648402637845995,198.55552985440605,0.8121393032614694,0.36748852000831056,NA,t1-15HF.t0-UF
ecpas,47.473343451388814,-0.4357270203417341,0.43406267055715086,1.0081153624720969,0.315354763534523,0.9656762782366222,t1-15HF.t0-UF
fbxo10,16.678263939872096,-0.46756960262754743,0.5692551717025798,0.6770416577298306,0.4106072837416108,NA,t1-15HF.t0-UF
polr1e,22.201250265138135,-0.6107769447832259,0.5216040730651057,1.3843344840093934,0.2393642046504322,0.9332468341703353,t1-15HF.t0-UF
tmem192,8.996166234692007,0.9358110630394737,0.7154490795941222,1.7543819447386895,0.18532680785330571,NA,t1-15HF.t0-UF
apela,0.6474440634729026,-0.5489769100541473,2.448673063890479,0.05045605190310809,0.822271601250956,NA,t1-15HF.t0-UF
BX323590.3,14.650740283925183,0.5870541498003674,0.5824545931913454,1.046733331188534,0.30626063137700793,NA,t1-15HF.t0-UF
