gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
si:dkeyp-5g9.1,2.6178653881452343,1.2703414383745872,1.1716645524581923,6.847032560062544,0.2322675354356144,NA
BX293993.1,0.1202558928321965,-2.66326635980716,479.6143124737048,1.9030136359322682,0.8623956352977649,NA
si:dkey-205i10.1,15.509314766182664,0.6729972904614473,0.5594651392902507,3.71843888078061,0.5906223890221556,0.9086010557903906
si:dkey-205i10.2,0.7067733658477122,-15.350767878230256,280.2309421468838,4.414659405853115,0.4913822597331424,NA
si:dkey-28k24.2.2,0,NA,NA,NA,NA,NA
si:ch211-203c5.3,0.6277129214733959,0.9320764898386134,2.318497760798928,3.2649691031444235,0.6592090159969258,NA
si:dkey-27n6.1.1,0.470689019068092,0.8718593065238728,2.925535846072653,4.928226756110195,0.4247022138281033,NA
si:ch211-149o24.4,0,NA,NA,NA,NA,NA
BX649556.2,0.1520929048625284,16.731699413889878,202.7428192888745,4.112373739347564,0.5333530561187332,NA
si:dkey-29m1.2,2.850369145262566,-0.5792447495053232,1.5206181099867344,2.5820154275456417,0.7640958832764693,NA
BX649331.2,0,NA,NA,NA,NA,NA
znf1070,0.13381364312755278,-14.512811279037768,286.79238453769966,2.420847124844828,0.7883655818443371,NA
CT573263.1,0.139379897612197,-2.68373833097844,479.10816142134945,3.011518144730582,0.6982099710572465,NA
BX572103.1,2.241159798634243,-0.19117625598624807,1.2764591836077899,2.610457155703571,0.7597757971977648,NA
BX088712.6,1.3625166555130546,3.2830860806859,1.9340747121222326,11.95146272233734,0.03545894011288678,NA
BX088712.5,0.0760464524312642,15.788922648928772,204.96189659635317,2.197039474265429,0.8212634835339669,NA
znf1091.1,2.23702691589604,0.5322716191858141,1.3356286501293972,3.2636177657242627,0.6594162228351654,NA
si:ch211-223k15.1,7.246918764526342,0.8412448522010477,0.7376701860392829,8.419297629670268,0.13459126378758654,NA
si:ch211-66c13.1,15.596166789767945,-0.010017711552747811,0.8118616151955365,8.14260377015458,0.14854959689887062,0.5433620133942477
si:ch211-133h13.1,13.098684566085376,0.14271742145307642,0.5967530180169217,4.8626215964306,0.4328752325017422,NA
znf1096,24.559418732023445,0.5465847303864112,0.6439882705256762,2.843455815406813,0.7241050079962841,0.9578934477504123
CT573234.1,2.5475134407602598,0.2409368695963907,1.351918389320698,2.483084666875868,0.7790403714394372,NA
znf1043,0,NA,NA,NA,NA,NA
CT737127.1,2.048718624273747,-0.4895736653547361,1.4231622689091699,0.7166540164450552,0.9820421752896737,NA
znf1146.1,0.2651058353061794,0.5539277826526784,3.4479388037586336,2.2243655153326465,0.8173088220342146,NA
si:dkey-237g15.2,2.6553805270978494,-1.6315754235949078,1.3232354027811557,2.958206111525449,0.7064293165504764,NA
si:dkey-16p6.1.14,3.432000553505436,1.0671781881364446,1.2628689029265765,6.112325398519495,0.29544213247825785,NA
BX548011.3,0.258854484589608,-3.2799509375438145,463.48576100460184,1.975520812729556,0.8525217304883127,NA
wu:fi09b08,11.046083439396563,-0.06106675502077438,0.743990409571586,9.140469057461218,0.10359079408701413,NA
BX548011.2,44.23048173338338,-0.3103060681103495,0.6189033853154189,15.589106067044852,0.008120567466241919,0.10335790539747709
BX548011.1,0,NA,NA,NA,NA,NA
BX548011.4,0.0760464524312642,15.788922648928772,204.96189659635317,2.197039474265429,0.8212634835339669,NA
si:dkey-16p6.1.15,1.5490762096381756,-2.1285492880929806,1.8720196877884185,4.113695572424554,0.5331655243499229,NA
zgc:174180.1,1.0791665180912455,1.6561359382929017,1.750791799689962,1.8630566252371565,0.8677506894999926,NA
CABZ01002702.1,0.4636695711650643,-0.4359419826970951,2.849793464306423,3.696692891301911,0.5938561859359982,NA
znf985.1,0.6865222938999411,-3.3562253803377238,461.42757518813426,5.52998555192557,0.3546690587939424,NA
si:dkey-264f17.3,1.0701601696461238,-16.618978643493257,271.1024683353409,7.038752271656939,0.21777417065405344,NA
si:dkey-264f17.1,6.91095762115263,-0.022655097462893924,0.7533502258490672,3.1576507651065526,0.6756955324716327,NA
si:ch211-266c8.1,10.867598244832012,-0.22505772599596766,0.7602063642264022,1.4993255331410325,0.9131476347195236,NA
si:dkey-264f17.2,7.3406147346446255,-0.7369428937057388,0.8199720397323877,5.067385574903838,0.4077118847972903,NA
zgc:173615,11.076274297509901,-0.5948540255554882,0.757904652211343,2.2918985168552837,0.807456022008203,NA
si:ch211-209j12.3,0.5242374149662131,-15.231538656180902,281.13759913219445,1.4343100464569396,0.9205236534610609,NA
si:ch211-209j12.2,0.09194201332847798,-2.6595509015674725,479.6985022056344,1.7158743699048866,0.8868938210183889,NA
si:ch211-209j12.1,27.946911572059346,-0.8473844159671425,0.8032406105152147,3.3218788090337767,0.6504937489583226,0.9328422167011882
znf1078.1,0.10384395513768536,-2.6660485175337225,479.54604801076937,1.8807806524187178,0.8653831469858171,NA
si:dkey-82i20.5,1.1988981871361437,0.9080407983677218,1.8247736065631024,1.1748555491189094,0.9472667690756955,NA
CR759907.1,0.8340102026752306,-16.422101488346627,272.46204014837787,3.5492653375877694,0.61594662014448,NA
si:ch211-209j12.6,1.3511408855639395,2.1558785468025325,2.164877800087062,2.92068160401535,0.7122130067524863,NA
si:dkey-246j6.1,1.3008050413629284,-17.30857981946433,266.4947546040857,5.786488810923217,0.32755199198623125,NA
si:dkey-246j6.3,1.0926797144277787,0.31948684068436944,2.1689032341757275,3.054673628236806,0.6915569314240585,NA
si:ch211-145h19.3,0,NA,NA,NA,NA,NA
znf1025,0.6875720408151964,1.0596823762124137,2.106147174036589,1.0829240685066566,0.9556039673097719,NA
znf1101,0.27982347059441437,-3.284302277291305,463.36864243063826,2.505029258601329,0.7757374650219244,NA
znf993.2,0.8861817293752736,0.9953716892719526,1.8627831640201207,0.9731104799016634,0.964705309676624,NA
znf1030,8.775883789632978,0.3315357205152798,0.8754299228072391,6.542528032926839,0.2569452848438578,NA
si:ch211-120c15.3,5.992946117814159,-1.158760934923686,1.103640483764764,2.266742943432405,0.811138837534822,NA
si:ch211-76m11.8.1,7.882566955438782,-0.2250144039739783,0.7819451471052126,2.12532660725401,0.8315460590156392,NA
zgc:174944.1,1.1457032013017996,0.15209324068491828,1.689550902657886,1.146088439640522,0.9499436957113985,NA
znf1081,0.7044014370062073,0.9297298822063296,2.511296574741598,1.0322930645553683,0.9599192864389746,NA
si:dkey-238o14.7,0,NA,NA,NA,NA,NA
BX088547.1,0,NA,NA,NA,NA,NA
znf1087,0.5397900388776551,1.378120968731905,2.661006668472195,0.9270775557326658,0.9682304618070674,NA
znf1117,0.9412045141642063,-0.9918627080415265,2.064677981817152,2.0262225987533284,0.8455048733602302,NA
si:ch211-145h19.5,1.1292252260622528,0.354622056169999,1.6787892853501658,2.2659534930733756,0.8112541755119729,NA
znf1076,0.8951214724512595,1.8874525174251306,2.0649328749505305,6.573542675190851,0.2543363837892762,NA
si:dkey-190j3.4,4.870729895404282,-0.49377488063498526,0.928807835476029,0.9264229692795425,0.9682793223889257,NA
si:dkey-3h2.4,0,NA,NA,NA,NA,NA
si:ch211-171l17.14.1,1.105904421832979,2.738254051698533,2.013216388332596,6.322451045560676,0.2760951325775072,NA
si:ch211-171l17.4,8.690638140632707,0.5558296727678915,0.8391455011531812,4.998041519175047,0.4161192497826802,NA
si:ch211-208f21.3.1,0,NA,NA,NA,NA,NA
si:dkey-3h2.4.1,0.11155469747514149,-2.658248606333699,479.73194982356966,1.819095283546865,0.873567310042254,NA
si:dkey-3h2.3,3.885890024170862,-0.2024392487750582,1.0273241299002773,5.6048066604545,0.3465902577896449,NA
si:dkey-3h2.2,0.2502417985123031,-3.0288230816482224,470.28093818738756,3.3209407475268264,0.6506372215173464,NA
si:ch211-11p18.6,0.5406997074611818,0.2842494480790917,2.619551269136401,2.196455487180181,0.8213477868394314,NA
si:dkey-29j8.1.2,3.6011958798239574,1.0700189855214444,0.9672148049933674,4.533882881776982,0.4753628646746595,NA
si:ch211-76m11.3,7.71689990475635,0.7970299664393907,0.7636982754041914,7.823375654198145,0.16624214068504994,NA
si:dkey-190j3.6,0.21894863988043686,-3.0194782646794707,470.52485371992253,2.5574433045278795,0.7678202336078799,NA
si:rp71-7l19.2.1,0,NA,NA,NA,NA,NA
si:dkey-265e15.2.1,1.1396630443145455,-0.9678241846213596,2.096906574776803,0.637148070195785,0.9862392955500592,NA
si:dkey-190j3.3,0,NA,NA,NA,NA,NA
si:dkey-190j3.2.1,0,NA,NA,NA,NA,NA
si:dkey-51d8.3.1,0,NA,NA,NA,NA,NA
CABZ01033540.1,0.2688379631202698,1.0765974205045499,3.4622116700628056,3.5411100404384737,0.6171764912200806,NA
