gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
slc38a4,311.97300419745073,-0.5703750461245479,0.5257057327232578,35.5987375301257,1.1425208326030392e-6,1.8711226892801773e-4
vegfab,87.00153033833955,-0.3350061617642817,0.5086892001121325,22.22287682332893,4.7490083745810286e-4,0.01495676703466948
tnnt2e,60.54799945547378,-0.016985140964093284,0.5746759954373283,20.375291981079016,0.0010624264295832162,0.02715049976034897
lta4h,46.183568017354624,0.26525579427694906,0.5262785555383227,36.843516422726665,6.438035836465487e-7,1.2444605720342256e-4
si:ch211-240l19.5,41.838748660758604,-0.2682033266881672,0.4805185894831597,22.506596017021522,4.1932948003981847e-4,0.013732282708392806
ttll12,51.48849285864241,-0.0333159741293466,0.3972279795940991,19.207962044118432,0.0017579955709921197,0.03854954283150846
hsp90b1,194.471682517284,0.33245249988465997,0.49132002941726344,18.415224055663998,0.0024686026204104846,0.04798577128772123
AL590150.2,36.29691224142367,-0.7554351247147456,0.650524852913579,20.176590189677313,0.0011578651294384536,0.028731094900178424
atp2b1a,160.0614771565042,0.7040319375176638,0.39653384389802643,19.20455155143759,0.0017605729862424785,0.03854954283150846
tcp11l2,48.75827912377155,0.23666818791453711,0.4135786024749054,35.86827828390817,1.0092091231986972e-6,1.7268019982611738e-4
bcat1,33.33778739419054,-1.5186946553390297,0.5457357338021861,31.289701422601937,8.2108487169605e-6,8.405104952345167e-4
pah,74.56973404868812,-2.555859919646842,0.7626008264339683,25.877800590606597,9.423951731954918e-5,0.004697225332831791
itfg2,19.855698313945727,0.7183716743645098,0.48647277732479677,19.458979040856164,0.001578130953697077,0.03592590930428925
pparaa,89.5595807699697,0.02734117505711425,0.5392786544422571,19.460469311960054,0.0015771190627638246,0.03592590930428925
slc26a3.2,257.57706297767083,1.4528585256625957,0.5221567291383585,36.316368403019936,8.209798567229335e-7,1.4939227107097953e-4
tmem110l,34.01626902118938,0.0070948129975648595,0.5548097882036025,18.234077739624823,0.0026669039654938775,0.049831096835385356
pfkfb3,28.172186843515664,-1.7915760163960766,0.7307179560697182,19.202620175400682,0.0017620342327032826,0.03854954283150846
creld2,42.00073550700505,-0.29898183752502805,0.5575393187949955,19.425410226784024,0.0016010938879190808,0.03620303812841093
rab3ip,39.31371810073256,-0.5008999185964775,0.45987765502694816,26.20233451963263,8.152347461446809e-5,0.004226832002764686
abcd2,41.88064304592665,-0.29260747317688035,0.7038382541837273,24.127767252146455,2.0517562374210824e-4,0.008195586587385117
ms4a17a.17,21.69873824035157,1.7487462782078,0.5982840769338587,20.966160648827966,8.220712064944461e-4,0.022485296007573524
BX005417.1,157.33153775693106,0.9573613609248279,0.5675633338078977,22.15200451663921,4.898804777256275e-4,0.01538627341547012
pnp5a,100.67711819471211,-1.4301156643739388,0.7054256500162819,22.313780670816527,4.563474206672555e-4,0.014550388745871355
mthfs,64.28949489648987,-0.6463454761901269,0.3742536759792605,18.855701074447296,0.002044778604570296,0.04233853071541287
tnfsf10l,113.42054817081232,0.5611718947917427,0.44909620845986864,19.47594569100795,0.0015666482514937526,0.035848414281685385
TESK1,123.71717974202721,0.4184620466925272,0.41598723272276134,35.013407410794315,1.4954089570656962e-6,2.3166713897028568e-4
sb:cb1058,161.99180291119814,0.3119415783657245,0.5082971567483393,48.151821311807765,3.3072682478369117e-9,1.7233874178728345e-6
zanl,502.95653648061386,-0.2470027278626677,0.4715659824859224,25.08104968409191,1.3440151785222958e-4,0.006094113803509193
zgc:172079.2,89.52913515859808,0.5489261838759942,0.4514471765980826,33.717072784621706,2.7105966241795837e-6,3.61328833716218e-4
rps13,606.3624063549331,-0.37735738714059996,0.41192612006497614,18.583473899589507,0.002297410723322436,0.045804376577684186
tpma,601.8824729928484,0.634813490081063,0.5758714663720031,21.96652405910342,5.313261686902875e-4,0.01628642566274186
aldh1a2,50.846166822773505,1.3945575521577618,0.5403799352098371,20.21010492254851,0.001141196075376098,0.028440590887199108
bbox1,293.17645952185586,0.7675122496278939,0.6310345470584903,58.065992081968034,3.048389359757824e-11,3.176975965478518e-8
hsd11b2,90.29269591481768,0.2522526438795052,0.4696420323884087,18.419240093046966,0.002464374259807046,0.04798577128772123
cebpa,50.356416683652505,0.6079804538259915,0.5589935537381343,25.018467907722112,1.3819440193035568e-4,0.006212786759723911
atg13,40.24280631753729,-0.12362289306970431,0.3914359155703887,19.571059513019918,0.0015037812143281499,0.03489746526529942
tnni2b.2,55.802538300397956,0.40177286737767465,0.6184239481303265,18.393208280104204,0.0024919090379832047,0.04825548177608016
tnnt3b,756.471417344995,0.5579360179400618,0.5861228438682475,20.9613836799534,8.23780907465185e-4,0.022485296007573524
plxdc2,124.2397471784493,-0.538402146662621,0.5763955478905175,20.368088306564744,0.0010657471120164895,0.02715049976034897
dync1li2,62.048434042629275,0.20056474398493931,0.3718323428755128,22.117089304036767,4.974306649164726e-4,0.01557215557791751
BX511128.3,24.303505826511778,-1.0087400518304523,0.9660407059125246,25.082192419383148,1.343332269188487e-4,0.006094113803509193
hsd17b12b,60.45058755827399,0.25154641775001013,0.4432948816376612,34.69059419197362,1.734441613836224e-6,2.5926375035718006e-4
sirt3,103.07021749586275,0.38466877775650715,0.35539069010744817,21.42552625961008,6.729995987599206e-4,0.019482998485312448
sdr16c5b,313.1063521061594,0.2563234082227248,0.3352575654271706,31.736748768616593,6.6986594008798775e-6,7.383983785739126e-4
bco1l,115.58505439396987,-0.8183290357599471,0.7693613400387331,26.592109596126477,6.848009402380032e-5,0.0037562478367887415
arntl1b,77.71832691877906,-0.6340777603463694,0.6064948521051688,18.217083925359475,0.002686289065271123,0.049831096835385356
eif4g2a,52.37814478653138,-0.6975592632196042,0.46162252105784446,18.921178281824268,0.0019882049909621183,0.04166870569723898
nfat5b,140.16014959761955,0.4279240880513266,0.29413356144719127,25.707765003443797,1.0166706197018154e-4,0.004959622120962388
sec24d,139.76494906298592,-0.2504273333250735,0.39637407763851334,19.82373875678394,0.0013485643531031208,0.03234297435977861
myom1b,66.55853615229502,0.8115198103576853,0.46895679722687933,23.655613460272235,2.5281742938958526e-4,0.009628900367183408
CABZ01083442.1,61.22491307618379,0.7208539506296159,0.4601087378774048,21.650872179730428,6.099533484835227e-4,0.018046997387112435
rcl1,57.81375975552068,-1.0487709424750646,0.456633951613474,18.990746386749123,0.0019297800924947402,0.04089278924280906
hspa5,209.13288345131312,-0.21684739572764633,0.5748354712719895,20.350544067210024,0.0010738772850760721,0.027236569017947104
nos1,131.74499710254133,0.4188881565305511,0.49457075154640956,20.1618013087959,0.0011652965610699831,0.02881101383954392
aifm3,112.89267265067835,0.8224862115871091,0.6330006815127771,26.792370554683288,6.260577202854804e-5,0.0036666134364587498
hk2,107.0166487398271,-0.22830785299925424,0.5113754305097648,20.361208188835633,0.0010689281805305302,0.02717115889490465
SUSD2,60.96614707225643,0.21087011520625706,0.6124929445060168,21.01466789355524,8.049069869130901e-4,0.022313331334559393
aacs,84.68846431262196,0.6262922656319898,0.5415004174916576,25.90996197509611,9.289632557513888e-5,0.004650495530102149
coro1ca,349.409240570208,0.20738973220563292,0.29473098555644023,30.29987648061916,1.2873534286692429e-5,0.0011619933198040251
atp6v0a2b,45.01280085520142,0.022252570969555022,0.519808157137486,26.41644798428912,7.408047061587736e-5,0.003913633710324507
gda,103.43042680425968,-0.48059589399113184,0.5633799018313497,19.076029418118765,0.0018604533614997776,0.0400154546646031
klf9,55.79239735749812,-0.9046147870590996,0.6047383715387997,41.32342033559186,8.071944720406134e-8,2.7216698316098802e-5
si:dkey-201c13.2,40.71393310812878,-1.1788912641183402,0.4950359591369913,41.67522284770621,6.85248945179429e-8,2.4549043461053043e-5
zzef1,124.63596866718962,-0.38482778720443095,0.36230855953149876,24.639232417131154,1.6355227529969607e-4,0.00691868370492884
myhz2,1820.7231413104862,0.3019806945354837,0.5139662282303532,26.979697854743478,5.756408559114661e-5,0.003473235143246867
myhz1.3,660.2330567848497,0.5762811232040789,0.5254253457917468,31.556082181032878,7.273227799542497e-6,7.866064480561809e-4
myhz1.2,1265.9898602992218,0.7210452293324074,0.5214404911366137,24.578482888006818,1.6802153996211598e-4,0.00701092887034633
myhz1.1,4102.245371014056,0.6782907815500053,0.5089671315219833,28.36439895350614,3.0889213741461395e-5,0.002172478198356524
BX510649.1,25.41612174644905,0.25677278606623105,0.7500215542647408,28.745652481818922,2.6009401056391586e-5,0.0019616564059899548
ckma,673.4388084794215,0.2374078131544489,0.605502858687767,20.706751708030907,9.20166779873952e-4,0.02419447698274079
apoa1a,895.353029694867,1.5588335142323977,0.44259864137764343,32.20980032529448,5.399104514430958e-6,6.252053954892577e-4
eef2l2,87.42249953839604,-0.004879447851324964,0.4920025362461554,21.220072389934188,7.360547975332252e-4,0.020938293297570455
DAB2,132.2177700017427,-0.1257860747961812,0.39661667334064066,29.57827611128576,1.78525675308674e-5,0.0014515023700274032
fbp2,15.712732990370213,1.3552433495713707,0.9157528242297536,19.05427242695724,0.0018779037291719257,0.04013697023772362
hmgcra,29.41201913067076,2.146071837275158,0.7606598802189286,31.788519112961865,6.5424935133409775e-6,7.281858799703006e-4
ckmt2b,66.06444775553805,0.19941511869846876,0.5961513954219295,20.943126944574516,8.303474196082096e-4,0.022610672389331024
zmynd19,71.83810789868127,-0.7098116411462793,0.5515891670585691,18.554652935414282,0.0023258857411031513,0.04617478081367826
usp2b,84.78377319115857,0.4665978241570918,0.5594509504544849,26.723871669971828,6.455660513583883e-5,0.0036666134364587498
tbcelb,85.55836524313061,0.6548260696047633,0.3613929206789509,18.536591053981567,0.0023439069643528274,0.04640854825447464
surf4l,52.844273731999216,-0.664241301925724,0.5430551861050316,22.93986684726802,3.466191489184994e-4,0.012189085653992874
gldc,107.70563155622636,-0.8732353512049147,0.5065624597283376,30.03175083685437,1.4537859154179917e-5,0.0012345334618038414
stip1,98.91351428627549,-0.18133503991544075,0.5461931959259285,28.769339462894095,2.573282394504341e-5,0.0019536496271919048
zgc:175280,67.68563327377176,-0.030746185903834745,0.6244832585879491,37.59136876356504,4.5579180552622903e-7,9.33070939027266e-5
mat2ab,95.98920995588422,-1.9679646172235221,0.6212759694633725,32.170422619762746,5.496971176112214e-6,6.301727756295042e-4
ak1,248.0272406348114,0.46863041933785865,0.512037485768228,20.319670846958473,0.0010883327159779503,0.027481599682755996
smyd1a,35.16109156775764,0.5893979065505355,0.5448285700606313,26.48680862736957,7.178476321117812e-5,0.0038719900544805174
slc25a38a,15.473633987110087,-2.6290105059512547,1.3149154670854606,21.076186045644903,7.836459393703014e-4,0.02207301486226323
zgc:77748,42.65719323607927,0.8282405129300757,0.4660492272076945,28.512119548437084,2.8899122024846566e-5,0.0020836448735398806
hspbp1,31.765365299591558,-1.360721901907278,0.69142522534732,20.874054546807088,8.556609798838811e-4,0.02318982854229034
tlcd4b,189.31062418047654,0.7956773549984969,0.4148749898269201,23.160341760027194,3.145524193302373e-4,0.011411483972157722
arl5c,39.40079529034947,0.008787249312683123,0.6616414832070632,23.08187062545815,3.2561478530545863e-4,0.011701717550914665
tmem86b,73.03889564932443,1.2785188722268734,0.5503383364471746,39.9397152995374,1.535758007231268e-7,4.401482448724815e-5
si:ch73-141c7.1,179.43584197722612,0.36815620323533693,0.6746613546688217,46.41132339917141,7.48898054771532e-9,3.732768391261236e-6
ldlra,100.22908543904524,-0.1791410706256628,0.5761013363888937,21.462382419269375,6.622655108352834e-4,0.01922078940814098
zgc:153968,197.33078799790147,0.5982571326524696,0.5382838153865326,31.152094304945706,8.741287686642581e-6,8.790361582427242e-4
nr1d1,16.487841203462203,-0.5362886429705173,0.7202862319533115,22.67438508484358,3.8953933970236617e-4,0.013095832816269576
atp2a1,990.8646248481672,0.38018255649405397,0.5759220859154377,19.4570578970324,0.0015794363476414673,0.03592590930428925
hsp70.2,37.49048860181209,-3.9061468119158875,1.6210403326288283,60.97886708985588,7.627476671525601e-12,9.715710284707721e-9
hsp70.3,26.18378202472679,-1.7309284941733536,1.1390735772754115,36.48967425650534,7.579412907609539e-7,1.4014578963360605e-4
rpl27,463.00806384547235,-0.382432849973844,0.4024204086981585,18.673132311801027,0.002210997512517597,0.04470348409788665
si:ch73-367p23.2,173.4693654593792,1.2222427927899464,0.6248950717173599,22.652721843843977,3.9326478094301343e-4,0.013143986730993311
rarab,226.97928653005545,0.6595256429407785,0.271359063345146,20.047615931011393,0.001224276699814696,0.029883310740218976
scpep1,75.84319521697772,0.801665483679775,0.6359867694855186,21.153774819048778,7.576183673517646e-4,0.02144527645264353
slc16a6b,59.467950130113785,-0.6170735651922102,0.7305501176996455,39.69014004071212,1.7243821901382575e-7,4.821540836035362e-5
si:ch211-198m17.1,399.7405848459632,-0.17147551671343544,0.6457475921501228,31.339285794617837,8.027657412813037e-6,8.405104952345167e-4
znf598,85.49236616626912,-0.42837999301393087,0.4355599771804815,20.244902850843005,0.0011241386738480147,0.028076526703689847
rnf216,123.99136504143212,0.09981660689158449,0.3222723433535469,20.93767346255632,8.323188894188496e-4,0.022610672389331024
cyp3c4,135.0880138705264,-0.006791663891940941,0.7045398736763441,19.078066378676226,0.00185882777575442,0.0400154546646031
cyp3c3,216.4547114652606,-0.06215583030382732,0.6095501422475496,35.329147231175426,1.2933725513867155e-6,2.0830478803551212e-4
pdpk1a,75.71479872965404,-0.19711578291226586,0.5994502812011725,26.242514862870564,8.007239842702313e-5,0.004191163189844545
pde4a,325.45495332525365,-0.35902227915716023,0.557507679692147,28.87775258534893,2.4503742738899493e-5,0.001885308099051972
slc16a5b,23.91388748096597,0.5064432111518717,0.6050919043437594,23.48349337674513,2.727785315785091e-4,0.010199433435289241
gcgra,463.43518255644597,0.005202303399128985,0.48284583941283993,20.38118034657043,0.0010597196318144963,0.02715049976034897
ubald2,39.39411820393858,0.34380211904512753,0.3871113428560945,25.060279051774955,1.3564879564745833e-4,0.006122353516938827
pvalb1,2853.357626175751,0.6903935714753272,0.45037500216446563,23.143773850124944,3.16856705348235e-4,0.01145881788678917
sec23b,85.76293482075711,0.03911100507577765,0.5168873458464585,27.105792955762126,5.439917164540757e-5,0.003362447885415178
kalrnb,176.64729599032125,-0.490442561825218,0.27811092085957984,22.594414950971327,4.034675088178353e-4,0.01336806798002215
als2b,112.77183291713187,0.04098439301594548,0.38591246381003863,19.23156252584633,0.001740261228217036,0.038366066769769426
atp7b,38.56923282727155,-0.5212995052745499,0.6769889046617017,21.479450335243612,6.573519551288969e-4,0.01912660612588242
nfe2l2b,36.80918909635251,-0.4031647270997449,0.5653464598319229,25.44011459336113,1.1454932654344264e-4,0.005448935599560276
gpd2,135.85439624701573,-0.05488985893966485,0.46470703064909763,20.01078925061833,0.0012439177694370915,0.03027658876608666
trim63a,19.200311784646633,-0.2974481182523205,0.6633431570021084,30.050258892455133,1.4416408121031833e-5,0.0012333559902948429
srp68,92.56493786787395,-0.19693390511154504,0.39231766889471514,18.56726991976427,0.002313377852405095,0.046042645312451405
atp1b1a,365.29345514500835,0.3406936238910488,0.39679956215859385,27.746464943123442,4.0796628972966585e-5,0.0026991778315125256
meltf,71.94649437477825,0.42436604572000824,0.628490197683824,28.098820179957613,3.48149574414503e-5,0.002389932168316085
serbp1a,353.89407754077223,-0.18507346269859873,0.4055176834829154,18.337762034850385,0.002551565791833665,0.04904398309183821
uap1,57.72812816401467,-0.08030228523287933,0.4553664494998299,26.77976350608995,6.29603776974949e-5,0.0036666134364587498
zgc:158846,283.4476671196379,-0.05614062778016649,0.44233592258790283,19.17429645104295,0.0017836008006479062,0.03872575677770378
pfkfb4b,125.99139609317048,-0.7634656953319119,0.46859648116336317,24.24258969022091,1.9500283805457588e-4,0.007927349416516518
igfn1.3,41.69028275761232,0.7034028954608798,0.5291424781061563,36.756342412944804,6.702259689471279e-7,1.2595853291819467e-4
igfn1.1,29.36493817556006,1.0626824199586102,0.3799861966726049,39.101839022691536,2.2653425507809737e-7,5.771086000478463e-5
rplp2,513.7019343626633,-0.3562194788663107,0.44277531291312466,19.816174366078542,0.0013529736374874326,0.03238098075189129
slc38a3b,91.43331897237111,-0.7034039669270081,0.4478927131077217,24.064016310676436,2.110484533965139e-4,0.008314293710438611
mybphb,131.25095373372451,0.7575831497464374,0.43367216106678097,37.82504589806993,4.0912222495441276e-7,8.6855133090322e-5
pltp,17.662929149807542,-0.8523992172490957,0.6161218643206036,20.57807242160021,9.730172621196919e-4,0.02523680971253427
soat2,20.707315490619255,-2.316568322108156,0.8865063234081542,21.98840089952715,5.262633079948647e-4,0.016174484082716163
CABZ01117503.1,31.928385571584364,2.385445653817585,1.3342279399081658,179.33506709587766,7.4207229268294775e-37,8.507116763317313e-33
prelid3b,188.0781265086335,-0.19338749663100063,0.6081744170616867,27.967644345980432,3.693270819412816e-5,0.002490568039632266
MEP1B,56.185464406716676,0.9202974092333969,0.443357817081534,22.701818637897546,3.848715431654169e-4,0.013053749617894494
dipk2aa,47.11990704632897,0.4498906814733408,0.38807361905384846,33.79335606501988,2.617507378025489e-6,3.530247597845201e-4
anxa13l,37.227512056930436,0.05998073056244247,0.42398123170947005,20.045960197370306,0.0012251531793355652,0.029883310740218976
evi5a,41.42840928051283,1.3858542125446052,0.6358114683451586,24.99976774593486,1.3934817928124506e-4,0.006215904775409313
abhd3,89.26897864449367,0.28187468136201066,0.609932091899913,46.20465159888204,8.251183499570943e-9,3.9413153182950535e-6
st3gal3b,304.19629939585144,-0.1787218815311495,0.31033707767068497,20.962296795445212,8.234538283140631e-4,0.022485296007573524
glula,154.20571906840016,-0.6167088505789428,0.42221701222411584,18.65347770075553,0.0022296635488558538,0.04497668550779118
ptgs2a,15.241034375664448,-0.9002301384138061,0.9557076162997813,19.378622863062432,0.0016336475799050483,0.03664997232100092
agxtb,541.7045730413776,-0.6628333951530271,0.5875246357649577,18.76203895645557,0.0021284602047753603,0.04357262104918702
mknk2a,185.644308863008,-0.09575328884550886,0.5849664247173149,20.838410005031704,8.690197497438102e-4,0.023331246864316254
csrnp1a,43.52215904153186,0.025746320470283808,0.6276951378796151,18.914066680916036,0.0019942744034022516,0.041719638249276304
rps28,494.37862614898614,-0.5764446720705013,0.48145932673771236,19.428361669184113,0.001599061843240528,0.03620303812841093
ifi30,70.294331195644,1.8133900601521615,0.6750770229482393,21.31007498368939,7.077461811339708e-4,0.0202840055512996
myom1a,70.90193869410285,0.8692419189174597,0.5333019147380342,26.03906842912403,8.769250935625786e-5,0.004448260740089116
lpin2,151.6504405418305,-1.1504268930176216,0.5806884700473908,22.657969696423578,3.923590884971322e-4,0.013143986730993311
ankhb,62.9556087872259,-0.2585407378750321,0.37125657779419174,19.69042497785344,0.001428383821907229,0.03355531175070589
rnf220a,297.50010202052033,-0.08128915069143673,0.5841144182855023,18.675341836777534,0.0022089087311448342,0.04470348409788665
slc6a9,402.5126094320227,-0.7128128205922521,0.6608503129464368,19.99642111834558,0.0012516646083565973,0.030400599725000067
copa,108.67429308308256,0.12208658425244281,0.3272559991672393,28.556595889618535,2.8325243378152786e-5,0.002055193608146478
casq1a,25.667928890693975,1.464265740704839,0.5347678200742596,37.32432341521722,5.156456005137698e-7,1.0370809060157643e-4
crema,111.05974097507548,-0.23494579563508258,0.39975233006324223,24.074748395534556,2.1004829046970109e-4,0.008307196485241504
klhl24a,34.87827502011967,-0.25789504680989095,0.5361381011623491,22.109433256554368,4.991015213868394e-4,0.01557215557791751
rorcb,35.93563088998413,-1.5629233424043731,0.7812716022252294,23.327657408617924,2.9219014686483085e-4,0.010755284878662407
calr3b,62.30541472337551,0.6171258671378759,0.553622967122555,20.083656271331307,0.0012053504861938708,0.02958916054331164
nmrk2,50.79664822132067,0.21938327121747714,0.6021641860851922,41.209923171752635,8.509747963734474e-8,2.7873071616072002e-5
uba52,502.57673135633667,-0.39582003430268836,0.41586667351166895,18.901859365417607,0.0020047351952398877,0.04186208429550104
zgc:85843,43.880195873211576,0.5877368031919343,0.7061965807758825,56.521545482925916,6.345749930121595e-11,5.595975169147228e-8
eef2b,705.7840805882613,-0.24471474604179963,0.2925263962163573,20.160183777712945,0.001166112214022015,0.02881101383954392
cpo,43.88070366149588,1.4748185733095214,0.5519803772555076,28.693010724392806,2.6634670241821593e-5,0.0019943112154176255
mylz3,846.9364652779087,0.5759700413562437,0.4305435387964072,34.68188544603444,1.7413912052950859e-6,2.5926375035718006e-4
mttp,124.74905260980155,0.2610926452133782,0.5176637207399096,44.13663878585899,2.172902337180727e-8,9.082987123497694e-6
slc34a2a,78.37229613647408,0.3697946119072263,0.6674958408782867,39.49650784287749,1.8864745347722743e-7,5.149177158721275e-5
pi4k2b,100.90930409447667,-0.01867787431711291,0.4706729710236216,24.714030666504385,1.5821074268242982e-4,0.006742483100785782
slc25a4,68.80703447031702,0.5424958641763842,0.487016782321732,20.750106095678547,9.030052341062628e-4,0.02385265438662257
fabp2,1070.3223885753787,0.8281315266447732,0.29967366179636684,50.96586171075566,8.789132586801862e-10,5.303085051320871e-7
sugt1,135.5080602888775,-0.2805570227379681,0.40542826142919125,18.22575686365272,0.0026763785216811892,0.049831096835385356
snapc3,63.83393631693383,-0.038200942696467705,0.4456988607794438,21.496053223207994,6.526067629056026e-4,0.019085418188647525
ankrd10a,36.91653593515809,0.2853482172500689,0.4974238988032909,29.694632502720737,1.693657234223011e-5,0.0013968407577793238
irs2a,106.93304129562527,-0.39147632971769863,0.4336290881912582,22.8880364982451,3.5461437205257923e-4,0.012356532404895952
dachc,113.12463400381846,0.43128273594153427,0.4104653182168,19.4195841342555,0.0016051125567790544,0.03622246132069897
tmem184c,35.93690200073152,0.14510341883342426,0.4273215514247296,19.52662071166695,0.0015328389793125535,0.035447323731112465
FO681323.1,18.912606589405353,-0.17892152730730365,0.9300990476051137,20.076307232002733,0.0012091862502989128,0.029619895669715245
dnaja1,68.55849039062977,-0.7314118654897795,0.5769371154788069,30.179326325518133,1.3597016033813746e-5,0.0011990476293203137
kpna3,72.48988206712075,-0.7751607151236628,0.4926512014156186,19.77605250196831,0.0013765987307429665,0.0328094134079779
lrrc58a,21.90358702252721,-0.8656514391107165,0.6112276491594506,19.73872369926316,0.001398943161305327,0.03299893909712813
ppm1k,71.54383643057758,-0.062081293003227046,0.3324390953864217,28.80843420688653,2.528270981610015e-5,0.0019322732355451474
zgc:154142,235.12290985152828,0.2630335075481801,0.5850516748700099,54.80052355989878,1.434711077689129e-10,1.0965018529752116e-7
srd5a2a,41.617144098902976,0.39293686614954615,0.5222944984525986,21.665521601391532,6.060626663885276e-4,0.018046499759683324
abca1a,316.3011030723912,-0.47570497058793887,0.3701917500999517,22.782762555859335,3.714184956571835e-4,0.012710273534967021
smarca5,28.280859359210528,-0.4128910168432969,0.5111910625941578,20.813379802103597,8.785230643983458e-4,0.023476429860752063
ucp1,861.5128097870665,-0.8126422785638971,0.4996156247702636,35.947551770913094,9.730330749132643e-7,1.7161309493547171e-4
xpo1a,49.18738918776279,-0.14479905114928435,0.5089100086152788,25.641329818087797,1.0472408996349776e-4,0.005078532139059741
rab1aa,20.3530018450596,-0.9623706709141743,0.8018957558001824,18.28636026758545,0.002608120308501726,0.04917679476424965
dnajb1b,61.68901194721746,-1.7976557086717933,0.8065943317953491,19.051137872568148,0.0018804310318975717,0.04013697023772362
COLGALT1,19.473052451717415,-0.5730996852150517,0.837938828345774,26.6491675481561,6.675288083036608e-5,0.0037202134841120365
cyp3a65,375.6973110997224,-0.34460513211825267,0.4621570618599301,26.170344993652378,8.269734723600061e-5,0.004249051911998173
PLBD2,24.632135982618173,0.023044134745394292,0.5583215789405055,23.85376148032445,2.316205768919423e-4,0.008970602342869007
dbi,137.32889300112532,0.5992076038174964,0.4894876562820865,30.113761940715108,1.400730502098502e-5,0.0012165132178831232
gpr155a,43.170906320007845,-1.204234693893931,0.44756911699951235,29.353637340613545,1.9762357971130306e-5,0.0015624529088347436
desma,52.5328270059993,0.38986061127255756,0.572428201043888,26.80772388743928,6.21765921690753e-5,0.0036666134364587498
irs2b,215.68667036826707,-0.1550520626970802,0.38106505423120823,24.79139273113813,1.528677001535027e-4,0.006613114394565112
sik1,35.66197432295996,0.10927706024286905,0.5420725714794271,34.621289111886966,1.7905201082772232e-6,2.631605451447447e-4
cbsb,101.78553414955023,-1.6541952055898392,0.45941172463167823,32.79864526013739,4.1262468167306896e-6,4.979294053368486e-4
