gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,time
CU467905.1,73.76500922590034,2.8825655567288355,0.5523792868845154,25.114753497303177,5.401799215406953e-7,3.1785323804341966e-4,t1-15HF.t0-UF
arrdc3b,45.68069527009177,1.3605920097370097,0.4056397185659141,11.233110365224775,8.035087262767919e-4,0.04990681977652519,t1-15HF.t0-UF
elovl2,35.42314313672307,2.1190549215772316,0.5542017449664651,14.214226589097919,1.6313250473301376e-4,0.017326754898560254,t1-15HF.t0-UF
pck2,218.93907494684134,1.8954080796538892,0.3277454720605495,31.865324200066766,1.652408561496361e-8,1.4599446475739572e-5,t1-15HF.t0-UF
csrnp1b,37.416409242663825,2.118513134887732,0.5091012631241348,16.91324284479355,3.9127653959275404e-5,0.0071712651026999835,t1-15HF.t0-UF
CABZ01075509.1,37.3767837559762,1.6015460947703455,0.43018062227629567,13.782806370432269,2.0520566246938897e-4,0.020302648729272288,t1-15HF.t0-UF
myhz1.1.1,205.69323777846685,-1.3587558411368301,0.39865889810756,11.289269133193088,7.795636428701259e-4,0.04919584610200698,t1-15HF.t0-UF
btg2,67.02070154981982,2.1219305800597463,0.48561865088398476,18.264876383744024,1.9221886921231978e-5,0.004312829159671798,t1-15HF.t0-UF
si:zfos-943e10.1,145.29240162857292,1.1975253191414246,0.3397808188967677,12.169026073672335,4.858967061173094e-4,0.03449108446132646,t1-15HF.t0-UF
BX511034.8,49.10871140369498,-3.0842580370567205,0.6391453489975417,21.485659267258534,3.5648465638274243e-6,0.0012103853905012312,t1-15HF.t0-UF
cela1.6,1439.1147510344847,-1.5255521839827282,0.4105954600571112,13.22503202489142,2.762350041441453e-4,0.024706458770652355,t1-15HF.t0-UF
midn,281.2350604807189,1.6700236109337285,0.40201140907062105,16.458416817242266,4.9728906232611626e-5,0.008423775328493909,t1-15HF.t0-UF
creb3l3a,72.3226044919473,2.1287204018577843,0.5806622784860782,12.65537421499279,3.7448763026651146e-4,0.030338925408547813,t1-15HF.t0-UF
ca5a,82.19162426865505,1.7355631247894274,0.4470799893945851,14.613545247119603,1.3196262396439175e-4,0.015863893934644085,t1-15HF.t0-UF
actc1c,59.04760173258439,-2.061953033627363,0.47721373663029226,18.037409859688857,2.166063466719769e-5,0.0044845536218383365,t1-15HF.t0-UF
cpa4,384.29668924672455,-3.513618089440773,0.6293182747979484,25.979885555484742,3.44993156414466e-7,2.1427908270631833e-4,t1-15HF.t0-UF
cpa1,144.96360379242688,-2.2142896454359655,0.5412617351162536,15.571278463415467,7.945238000781692e-5,0.011687863269570962,t1-15HF.t0-UF
cpa5,504.414954931508,-2.0135677550220468,0.5529722803071383,12.36171621487,4.382276664353101e-4,0.0325502516398137,t1-15HF.t0-UF
acsbg1,61.825591285937065,1.7050716200369473,0.43644336490614244,14.785703311352393,1.204451924265005e-4,0.015130081475598602,t1-15HF.t0-UF
slc13a1,21.6281724708644,1.887264540097974,0.5361935226486985,12.5028737967884,4.0632650829346465e-4,0.03132917491531679,t1-15HF.t0-UF
ces2b.1,142.0686534904175,2.1627960775528052,0.41995214295977906,24.97294563203438,5.814044479676843e-7,3.2500508641393553e-4,t1-15HF.t0-UF
tnni2a.1,32.482921431686286,-1.8213685378674118,0.49462324027475535,13.335387750030797,2.604441415239041e-4,0.023672890262091448,t1-15HF.t0-UF
acot19,101.2819934221914,2.2044082445608724,0.5635533490537192,14.329249792155998,1.5346181085360613e-4,0.016891370706149145,t1-15HF.t0-UF
muc5.3,104.40249521726324,1.7261865784926302,0.4245560396065527,16.958987614005473,3.8196064435999876e-5,0.02889259445551705,t2-30HF.t0-UF
CR388047.3,211.39223204548978,1.9670800653297564,0.4446590238817639,19.88405562143796,8.228373366409225e-6,0.016024715278932105,t2-30HF.t0-UF
hsp70.2,41.26754670889356,3.014998364210784,0.6563139194629659,21.44028225588597,3.6502128519506504e-6,0.009663938525539347,t2-30HF.t0-UF
scpep1,69.78083635953088,-2.0133497289830404,0.48169204551776185,15.838955263372426,6.896790428065527e-5,0.03995435494058282,t2-30HF.t0-UF
slc34a2a,65.52296038988095,2.5993371249915174,0.6011183481146531,18.944356655396106,1.3458678900180255e-5,0.01655437966997222,t2-30HF.t0-UF
