"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"11126","ENSDARG00000060380",1477.65266899445,-0.24710558080551,0.151709023773629,2.64961578623206,0.103574927125723,0.719408662629254,"coq6"
"11127","ENSDARG00000060383",347.481110572818,-0.249782180692593,0.316132455106709,0.62179349245568,0.430381592811789,0.917720841208408,"mmaa"
"11128","ENSDARG00000060390",154.816309704954,0.0996397263538186,0.320798558590115,0.0963926088145257,0.756202359932688,0.980905974587676,"stk26"
"11129","ENSDARG00000060392",776.837547129881,0.402350267237572,0.168265219634045,5.67954718554159,0.0171637969084443,0.470842824686395,"ash2l"
"11130","ENSDARG00000060393",5.41660183700707,0.566414587419414,2.31265858937019,0.0599188375739743,0.806624267017034,NA,"fibcd1b"
"11131","ENSDARG00000060394",57.0289793540019,-0.595017726937603,0.764729677298842,0.600311715951378,0.438459117037727,NA,"mtfr2"
"11132","ENSDARG00000060395",738.352803175883,0.22673142171193,0.177108538861896,1.6375075204017,0.20066778954186,0.82897177340785,"ENSDARG00000060395"
"11133","ENSDARG00000060397",657.03865746726,-0.0761374927563079,0.164255796994552,0.214182101618775,0.643509077576678,0.958641224538868,"hhip"
"11134","ENSDARG00000060398",121.685723249479,-0.520215167917544,0.351076373553807,2.18299285068285,0.139542872890605,0.774617568801987,"RFT1"
"11135","ENSDARG00000060400",0.648985175927739,2.21300124342416,3.07604855087539,0.617975255481367,0.431800690238172,NA,"ENSDARG00000060400"
"11136","ENSDARG00000060410",26.8263586229299,0.669245985064659,1.00020951630608,0.337074927119417,0.561522515231197,NA,"ENSDARG00000060410"
"11137","ENSDARG00000060411",156.252329350646,-0.0879993907350166,0.366968461857449,0.0568470232377365,0.811550596757323,0.983484217432972,"ddx28"
"11138","ENSDARG00000060413",1.51055443819408,-0.000226320562772097,2.9631055286331,-2.80665826579707e-07,1,NA,"ENSDARG00000060413"
"11139","ENSDARG00000060415",147.776680898113,0.556693943364013,0.462081270538408,1.37623441826494,0.240743605680062,0.853038980519442,"ARHGEF28"
"11140","ENSDARG00000060430",80.5068718495785,0.0573808479430825,0.491488513774562,0.0135844798705165,0.907214698897244,NA,"zfyve28"
"11141","ENSDARG00000060434",775.276451951962,-0.0547926523940749,0.222718919033381,0.060425809402318,0.805824192844328,0.983484217432972,"map1b"
"11142","ENSDARG00000060435",2.83248742912579,-3.27805937029,2.62016936005509,1.25786424281642,0.262055747758352,NA,"bnipl"
"11143","ENSDARG00000060438",316.537225553791,-0.654537729271355,0.323831260530894,3.79427729098325,0.0514280701116183,0.614261555950434,"tbl1x"
"11144","ENSDARG00000060439",34.9079977814117,0.684672273918148,0.995438432385211,0.456120177243974,0.499442817712922,NA,"clcn2c"
"11145","ENSDARG00000060442",913.232777377808,0.0957631959460443,0.143802158228608,0.443147172409482,0.505607347648033,0.939971683532341,"TMEM259"
"11146","ENSDARG00000060445",438.652992897175,-0.128478119934128,0.199534994906968,0.414280348646372,0.51980492564752,0.946881890901344,"elp6"
"11147","ENSDARG00000060452",350.27295425942,0.167835447208308,0.215365808466347,0.605236618906673,0.43658696523906,0.918807969617835,"SDK2"
"11148","ENSDARG00000060457",195.985215217011,0.0295379567096167,0.341031436437948,0.00746241296147332,0.931160164788152,0.993995354272662,"pmp22b"
"11149","ENSDARG00000060469",2364.04162392389,0.0158446075489826,0.089201370925992,0.0315383166401944,0.859044738537073,0.986259019534764,"PIK3R4"
"11150","ENSDARG00000060471",1.06818304825721,2.43766609898473,3.0707870314241,0.686248661736878,0.407443288371038,NA,"GCNT3"
"11151","ENSDARG00000060477",912.706747001362,0.162056029662263,0.145969354006282,1.23231511844094,0.266957274675991,0.868015379299828,"vps8"
"11152","ENSDARG00000060480",31.7306084308293,0.0600161978165999,0.86739697894309,0.00435319651430177,0.947394737215118,NA,"ENSDARG00000060480"
"11153","ENSDARG00000060481",3707.87373753216,0.113421897687121,0.0993771055682061,1.30186291387429,0.253873221169604,0.859504999161413,"atl1"
"11154","ENSDARG00000060482",32.5666755704124,-2.38497162784932,0.958473412966776,3.69198219853644,0.0546746036775455,NA,"MID1"
"11155","ENSDARG00000060484",21.3487633192488,0.141148311517195,1.02289026744547,0.0164932678287073,0.897811762983834,NA,"selenoi"
"11156","ENSDARG00000060489",842.845107487598,0.0154455672185323,0.153539340397747,0.0101023646673184,0.919939031235367,0.993387841363424,"mrpl32"
"11157","ENSDARG00000060494",2165.68464344683,0.0956711816961419,0.115125496551544,0.690400232023165,0.406028280331822,0.90742808351008,"eprs1"
"11158","ENSDARG00000060496",1028.4173317025,0.0673016949984287,0.136376819763655,0.243286960592854,0.621842113135953,0.954642879822117,"ENSDARG00000060496"
"11159","ENSDARG00000060498",36.5511376887059,-1.32110519061286,0.746861427108316,2.94558609065035,0.0861124564451736,NA,"tnfrsf9a"
"11160","ENSDARG00000060500",132.393905914112,0.483351938694574,0.330662079567389,2.08158189304143,0.149085602838756,0.788002955062773,"l2hgdh"
"11161","ENSDARG00000060501",103.674999780042,-0.401276657220859,0.289174779564755,1.91570273676371,0.166331163007979,0.806081779683362,"dpcd"
"11162","ENSDARG00000060504",201.826764720474,-0.253344322886968,0.329608873937752,0.589847321138734,0.442478164757707,0.921769949031063,"PFKL"
"11163","ENSDARG00000060506",1637.90692884749,-0.0383448820857123,0.140509885613634,0.0743658581958755,0.785083033810974,0.98289507626165,"sos2"
