"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"48","ENSDARG00000055076",3446.54250220276,-0.355362464627977,0.0819048190643599,18.759940140388,1.48248619867716e-05,0.00490992197361883,"ENSDARG00000055076"
"49","ENSDARG00000055108",755.712916939384,-0.897421342271722,0.161700928844564,30.3506758413361,3.60581316503018e-08,4.89633369679448e-05,"gde1"
"50","ENSDARG00000055752",4356.4406614549,-0.756401441745417,0.13237152747655,31.9298961802616,1.59838077779686e-08,2.41160139796706e-05,"npas4a"
"51","ENSDARG00000056885",1858.12098720006,0.585693808960745,0.161213050357943,12.9566128432326,0.000318793430150846,0.049443028287983,"per1a"
"52","ENSDARG00000057460",1543.28173545075,0.909124481222939,0.242592661326004,13.7787626977274,0.000205647833043293,0.0370207941893144,"crygm2d13"
"53","ENSDARG00000058666",496.663743290482,-1.13683429610288,0.267851714457825,17.5569750323335,2.78826114827514e-05,0.00788787461092251,"dennd2da"
"54","ENSDARG00000059707",892.446216818614,0.707715998255977,0.186384725129295,14.0965878576193,0.000173658519571164,0.0323028635240663,"znf423"
"55","ENSDARG00000060316",824.938497863012,0.945067734736857,0.183465218536844,26.075297277946,3.28358276276954e-07,0.000237274994165842,"cish"
"56","ENSDARG00000062054",1361.90474286182,-0.927075326444657,0.11049665446623,69.1100972591063,9.31174024680902e-17,4.21480402704732e-13,"ENSDARG00000062054"
"57","ENSDARG00000062109",270.388050970567,-0.905829670833506,0.197132968361448,20.8145530652051,5.05970277376978e-06,0.00221631303112967,"shdb"
"58","ENSDARG00000062355",121.261739076022,-1.57616491811229,0.34127920876578,20.4456671729119,6.13482850708475e-06,0.0025243889787183,"axdnd1"
"59","ENSDARG00000067950",291.117609127549,1.14390324732346,0.250053753157484,20.4520512498446,6.11439887804992e-06,0.0025243889787183,"ENSDARG00000067950"
"60","ENSDARG00000069074",28356.8917073007,-0.313140138030312,0.0683422702798146,20.9467805589711,4.72220751487766e-06,0.00213742852815079,"cry3a"
"61","ENSDARG00000070107",3017.72671763568,0.517888198808832,0.138770307052965,13.7646293538343,0.000207200851195809,0.0370207941893144,"six7"
"62","ENSDARG00000075282",3539.94010877164,0.398409752979744,0.110314845812963,12.9470837574978,0.000320420243710325,0.049443028287983,"IRS2"
"63","ENSDARG00000077227",542.870159977413,-0.703944147432875,0.188298420949378,13.8016299782677,0.000203159898099676,0.0370207941893144,"fbxl6"
"64","ENSDARG00000077799",2119.00650161217,-0.483488076248006,0.108378823078145,19.7981785244419,8.60646538629843e-06,0.00333906267087275,"egr4"
"65","ENSDARG00000078349",159.445145243482,-2.67516154008275,0.643371909472992,14.7582738684487,0.000122210071350262,0.0244042729244884,"ENSDARG00000078349"
"66","ENSDARG00000078986",267.505713576109,-0.863477361024534,0.233932891994351,13.4176658202502,0.000249265672866702,0.0432448431919608,"mplkip"
"67","ENSDARG00000079818",236.12566189247,-0.925840150598967,0.238173234384008,14.7279629337222,0.00012419064963087,0.0244403598744577,"helq"
"68","ENSDARG00000089372",27160.7599585275,-0.430347004666154,0.0544175836092083,62.2350480400392,3.04814492356138e-15,8.27815198340799e-12,"ENSDARG00000089372"
"69","ENSDARG00000090585",147.84798237828,-1.43217779581357,0.340631286613279,16.6240485772724,4.55695399109123e-05,0.011459051526857,"gpc1b"
"70","ENSDARG00000094310",1738.42540709936,0.988234362124843,0.227851827839344,18.4085867275763,1.78252905307319e-05,0.00562906093294902,"si:ch211-255g12.6"
"71","ENSDARG00000094929",177.044051307322,-5.00019619307476,0.636749834458096,50.9220701661622,9.61068576958294e-13,2.17505836775278e-09,"apoa4b.3"
"72","ENSDARG00000094965",4833.84314306945,0.551689983080892,0.112862416275866,23.7119730763107,1.11884307335719e-06,0.000607710803724691,"nfil3-5"
"73","ENSDARG00000096398",2552.07476047801,-0.646201949464853,0.123271629872198,26.9628029375935,2.07408730030292e-07,0.000187760209672089,"ENSDARG00000096398"
"74","ENSDARG00000097247",525.432422612869,0.647975363376069,0.159232876506213,16.4465233893607,5.00418698040637e-05,0.0123548827285342,"ENSDARG00000097247"
"75","ENSDARG00000098051",1517.02559860439,-0.92158200620378,0.230225657773173,14.9726907931163,0.00010907840262465,0.0231433692068769,"opn6b"
"76","ENSDARG00000098108",1827.76749123984,-0.410831216918053,0.100565902524739,16.6377940959609,4.52404948866899e-05,0.011459051526857,"dusp2"
"77","ENSDARG00000098635",3945.71817947073,0.338123382921406,0.0697166435102584,23.4699786785838,1.26878251088751e-06,0.000662646065974673,"irf2bp2b"
"78","ENSDARG00000098820",2814.1679135656,-0.513038553676973,0.127806852247744,16.0065376223541,6.31241301967998e-05,0.0153064743561133,"ftr67"
"79","ENSDARG00000099695",2837.63072577658,0.652987900875241,0.126290633021222,26.5061437892101,2.6270129705592e-07,0.000222951307045146,"ENSDARG00000099695"
"80","ENSDARG00000100722",1730.18956774544,-0.578323552955588,0.149653451966394,14.8384622401895,0.000117122351680781,0.0240970365677777,"ENSDARG00000100722"
"81","ENSDARG00000100826",3975.31366419993,0.391172918947031,0.0899405025306541,18.8514904883575,1.41300645427948e-05,0.00490992197361883,"hif1al"
"82","ENSDARG00000101561",665.375279593782,-0.731777253096288,0.142671824563955,26.0540031323493,3.31999770907357e-07,0.000237274994165842,"dbt"
"83","ENSDARG00000102004",895.8599120326,-2.86401729794004,0.256221799590937,109.112751048152,1.53312142154551e-25,1.04091278915832e-21,"apoea"
"84","ENSDARG00000104609",4808.46661253577,-0.371769939213907,0.0784134919799889,22.3693915979019,2.24930365091143e-06,0.0010908319384188,"CREBBP"
"85","ENSDARG00000105420",407.908005751269,-1.26052267841722,0.278765940985264,19.6636998302998,9.23388977838768e-06,0.00338883754866828,"ENSDARG00000105420"
"86","ENSDARG00000114695",5261.0661520208,-0.761211508037076,0.0682083950057157,123.171683392925,1.27889926238268e-28,1.73661730838944e-24,"hmox2a"
"87","ENSDARG00000115161",2193.70618114532,-0.929910273085175,0.212346979092862,18.7822537310197,1.4652419092601e-05,0.00490992197361883,"ENSDARG00000115161"
"88","ENSDARG00000117423",3604.34964617223,-0.327533910670457,0.0902710329751293,13.1387751371786,0.000289246886788733,0.0476122607760489,"ENSDARG00000117423"
